iteration,loss
138,3.4438366890
139,2.2334189415
140,4.6555757523
141,4.6554107666
142,4.9650869370
143,3.8667519093
144,3.2097644806
145,2.4723632336
146,3.9792881012
147,2.3713164330
148,2.7092950344
149,3.4549484253
150,2.8000721931
151,3.7692103386
152,3.5428256989
153,3.3293681145
154,3.8531713486
155,2.3186445236
156,3.6471986771
157,4.6627154350
158,3.9486126900
159,4.6591906548
160,2.2141320705
161,3.1944205761
162,3.2117414474
163,1.6635751724
164,2.9563276768
165,3.6362144947
166,3.0231733322
167,2.9316291809
168,2.8508431911
169,2.9037170410
170,3.3563394547
171,1.7350025177
172,3.0760993958
173,2.4230270386
174,3.5013022423
175,2.3766648769
176,2.4640858173
177,2.1496925354
178,2.4835529327
179,2.7487161160
180,2.9807009697
181,2.8745770454
182,3.8442869186
183,2.2861771584
184,3.0562796593
185,3.8744065762
186,3.7784960270
187,2.4730193615
188,2.4105615616
189,2.9279119968
190,2.3835597038
191,3.9584450722
192,2.3857176304
193,2.7285833359
194,4.0081338882
195,2.9754390717
196,3.8124327660
197,4.1899905205
198,2.7774567604
199,3.9958779812
200,2.7039380074
201,3.1947925091
202,4.0090651512
203,2.4824492931
204,1.5964853764
205,3.5501928329
206,3.3246784210
207,2.7153565884
208,3.7292602062
209,3.9349832535
210,3.0809888840
211,2.1460731030
212,1.7498646975
213,3.6064467430
214,2.9137082100
215,2.8478777409
216,2.9147503376
217,2.9393253326
218,2.6056611538
219,3.3259227276
220,2.3971862793
221,2.4559662342
222,2.4451599121
223,2.7098886967
224,2.4408001900
225,2.1101398468
226,3.2622482777
227,2.9478952885
228,2.4613335133
229,3.1587233543
230,2.4109582901
231,3.2534160614
232,2.3491058350
233,3.6013846397
234,3.3055596352
235,1.5947284698
236,2.7566499710
237,2.6960427761
238,3.3086771965
239,2.4013500214
240,2.5316133499
241,2.2327585220
242,2.2063245773
243,3.1460628510
244,3.6094503403
245,1.8595054150
246,1.6400778294
247,2.8486042023
248,4.5842852592
249,2.2765946388
250,2.9897365570
251,2.0816676617
252,3.2724659443
253,3.5006771088
254,2.0434658527
255,3.2823188305
256,2.8573837280
257,1.8608738184
258,1.5288605690
259,1.7295620441
260,2.6166942120
261,3.0879986286
262,2.8931975365
263,2.3950238228
264,1.6861265898
265,2.9957599640
266,2.4261455536
267,1.8957054615
268,2.2219510078
269,3.0385379791
270,2.7359066010
271,2.6019570827
272,2.1701521873
273,2.9683649540
274,1.4016330242
275,2.4788279533
276,2.1653921604
277,2.0067620277
278,2.1766858101
279,1.9571170807
280,2.2007477283
281,3.2011818886
282,2.8113746643
283,3.7114923000
284,2.0577373505
285,2.8406300545
286,2.0590023994
287,2.2703630924
288,1.9991755486
289,2.5464448929
290,2.8099150658
291,2.3523359299
292,1.9142067432
293,2.6359362602
294,2.3340942860
295,2.4518237114
296,1.4189518690
297,4.5768938065
298,1.8222590685
299,1.5493533611
300,1.6111962795
301,2.4106135368
302,3.4245221615
303,2.8439798355
304,2.1881525517
305,2.4875936508
306,2.2826447487
307,3.1816496849
308,3.2504038811
309,2.2876276970
310,3.0584678650
311,2.3868248463
312,2.7860374451
313,3.1979365349
314,1.2168184519
315,2.3332672119
316,2.8257012367
317,3.0504450798
318,1.3179416656
319,2.0780048370
320,2.7159399986
321,1.9257130623
322,2.7698526382
323,1.9172707796
324,2.4376654625
325,1.7819328308
326,2.1092352867
327,3.1933801174
328,2.5734586716
329,2.5032441616
330,1.7701308727
331,2.0802056789
332,2.4626073837
333,3.1425154209
334,2.3194155693
335,2.8832535744
336,1.6008348465
337,2.2614655495
338,1.6411395073
339,2.0406353474
340,1.6072411537
341,2.3764498234
342,3.0077323914
343,2.8182697296
344,2.7655527592
345,1.3610792160
346,1.7973581553
347,1.8050062656
348,2.2302303314
349,2.8966224194
350,1.6293721199
351,1.8436938524
352,2.4215779305
353,2.8184385300
354,3.3372035027
355,2.4343028069
356,2.2437839508
357,3.1169562340
358,1.6132868528
359,2.9085674286
360,2.2999367714
361,2.4278452396
362,1.7718318701
363,2.1458573341
364,1.5656208992
365,1.3107192516
366,2.0213861465
367,1.9567099810
368,2.9589200020
369,2.1589794159
370,1.5253216028
371,1.9274197817
372,2.6702644825
373,1.9493482113
374,2.7698681355
375,2.2966527939
376,1.7185895443
377,2.8147602081
378,2.1859371662
379,1.7159019709
380,2.4351623058
381,2.0458626747
382,2.7448043823
383,2.4979603291
384,1.8175880909
385,2.4607584476
386,2.8995833397
387,2.2016642094
388,1.6403336525
389,2.3258631229
390,2.2700529099
391,1.6993162632
392,2.9897828102
393,1.9825656414
394,2.5398082733
395,2.9161372185
396,2.3006501198
397,2.4227571487
398,1.4999762774
399,2.9574992657
400,2.6086084843
401,2.4541077614
402,1.1789050102
403,2.1155395508
404,2.6670389175
405,1.8329861164
406,2.2349109650
407,1.9696130753
408,2.5848503113
409,1.8058199883
410,1.0235202312
411,2.3316752911
412,2.0564742088
413,2.3310735226
414,2.3181152344
415,2.7854804993
416,2.5912072659
417,2.3917346001
418,2.2571363449
419,1.9555824995
420,2.4059166908
421,1.6530473232
422,1.7709478140
423,1.6319925785
424,1.8948863745
425,2.2545695305
426,2.1978430748
427,1.6295360327
428,3.0681083202
429,3.0622897148
430,1.8553555012
431,1.4700844288
432,2.6268281937
433,2.2240030766
434,2.0114817619
435,1.5137860775
436,3.1187059879
437,1.8440268040
438,1.5347464085
439,2.0341334343
440,1.1453042030
441,2.6856577396
442,2.0350718498
443,2.5063219070
444,2.1959412098
445,1.8667355776
446,2.7792072296
447,2.0736956596
448,2.0592589378
449,2.0002691746
450,1.9418455362
451,3.2770051956
452,2.6076340675
453,1.3282601833
454,2.4855661392
455,2.8471336365
456,2.2392706871
457,2.0232553482
458,2.8420283794
459,2.3240904808
460,1.7258815765
461,3.1171345711
462,1.8455421925
463,2.5683841705
464,1.9668207169
465,1.8093690872
466,2.6934695244
467,1.8930518627
468,2.4233965874
469,1.8470734358
470,2.6502828598
471,1.7805565596
472,2.1347112656
473,2.1665270329
474,2.4000816345
475,2.0430905819
476,2.6556518078
477,1.7297883034
478,2.4811902046
479,1.8276300430
480,1.4898743629
481,3.3256134987
482,1.6904991865
483,2.0412077904
484,2.3980817795
485,2.0300018787
486,2.7560615540
487,1.9104709625
488,1.5541369915
489,2.2244160175
490,2.4963488579
491,2.1652920246
492,2.0064325333
493,1.1251451969
494,2.1444895267
495,2.8057613373
496,3.9373378754
497,1.6771404743
498,2.0338659286
499,1.6449396610
500,2.2221245766
501,2.0572843552
502,2.4944953918
503,2.2375004292
504,1.9638986588
505,0.7432733178
506,2.4284617901
507,2.4426441193
508,3.2523159981
509,0.9664168954
510,2.4635267258
511,2.8484599590
512,3.4858546257
513,2.1694149971
514,2.4397139549
515,2.0042469501
516,2.7516810894
517,3.0588681698
518,1.9709408283
519,2.2195472717
520,2.3417897224
521,1.3971657753
522,2.3101954460
523,2.5952742100
524,1.1969976425
525,2.0812695026
526,1.8965618610
527,3.2587828636
528,2.5571265221
529,1.7560502291
530,2.4892058372
531,1.8934648037
532,1.5644786358
533,1.8887554407
534,2.3648171425
535,2.6476392746
536,1.8631243706
537,1.9773368835
538,2.3618617058
539,1.6493545771
540,1.9713385105
541,2.1283149719
542,2.0796487331
543,1.8643747568
544,1.4205169678
545,2.1682600975
546,2.3669924736
547,2.3508629799
548,1.3563199043
549,1.3885519505
550,1.3187898397
551,2.0364181995
552,2.2399640083
553,2.1565375328
554,1.7008070946
555,1.4344170094
556,1.9093569517
557,1.5803248882
558,1.4219492674
559,2.2396445274
560,1.9742921591
561,2.0962047577
562,2.6769604683
563,2.1461672783
564,1.9170811176
565,2.1465682983
566,1.6685602665
567,2.3854122162
568,1.8467713594
569,2.1281471252
570,1.8885549307
571,1.6835074425
572,1.3055212498
573,2.3914232254
574,1.9111677408
575,1.9796917439
576,1.6792905331
577,2.0836632252
578,1.4440805912
579,1.2430009842
580,1.7728738785
581,1.5743134022
582,1.7950675488
583,2.7239155769
584,0.8271098137
585,2.2206363678
586,1.7847404480
587,1.9450916052
588,2.3234016895
589,1.6088757515
590,1.5181329250
591,1.7560821772
592,2.4115748405
593,1.5952758789
594,2.5145893097
595,2.7535383701
596,2.1545381546
597,1.8153715134
598,2.0967810154
599,2.5238330364
600,1.5812954903
601,2.6473510265
602,1.8410689831
603,2.6055493355
604,2.8574194908
605,1.6668289900
606,1.8537936211
607,2.4348721504
608,1.5738598108
609,2.0588109493
610,1.9649065733
611,2.4269270897
612,2.2967970371
613,1.0533949137
614,2.2547411919
615,2.2529020309
616,2.3295474052
617,2.0244574547
618,2.3894364834
619,1.8611755371
620,1.5435965061
621,2.6905035973
622,1.5225638151
623,1.9038810730
624,2.9359340668
625,2.6971697807
626,2.1849837303
627,1.9530563354
628,2.5688538551
629,1.5468432903
630,1.7295749187
631,1.9169044495
632,2.2625632286
633,1.7626936436
634,2.8601336479
635,2.5888137817
636,1.9409557581
637,1.5443942547
638,2.4283142090
639,2.6040813923
640,2.4752597809
641,2.4556877613
642,2.1345973015
643,2.4248428345
644,2.0567488670
645,1.8189278841
646,1.9884297848
647,1.7436671257
648,1.2563952208
649,1.8850406408
650,2.3484907150
651,2.0971512794
652,1.6823759079
653,2.4823875427
654,2.2526497841
655,2.5180974007
656,1.4809424877
657,2.0531210899
658,1.7049727440
659,2.1625633240
660,1.6116673946
661,1.9137558937
662,1.5099828243
663,3.0550398827
664,1.6298892498
665,2.0822246075
666,2.2390079498
667,1.8963615894
668,2.5934567451
669,1.5655188560
670,2.1959319115
671,1.5719466209
672,1.3783421516
673,2.6445074081
674,1.6436195374
675,2.3861248493
676,2.0818727016
677,2.6569235325
678,1.8323447704
679,2.0537741184
680,2.0632550716
681,2.7274849415
682,2.2234277725
683,1.5518739223
684,1.5299978256
685,1.9172022343
686,1.6181943417
687,1.5685263872
688,2.2873525620
689,2.1809740067
690,1.2548342943
691,1.5705702305
692,2.4444632530
693,1.8649172783
694,1.8003604412
695,3.0824909210
696,1.9025137424
697,1.8753300905
698,1.7224177122
699,1.3749909401
700,1.7207093239
701,1.7901058197
702,3.0361065865
703,1.4598014355
704,2.2205173969
705,1.8045749664
706,1.4033851624
707,2.2310590744
708,2.6702570915
709,2.5060281754
710,0.8223114014
711,1.5092682838
712,2.1523654461
713,1.8757075071
714,1.6109437943
715,2.0071036816
716,1.2969844341
717,2.3967342377
718,2.0764069557
719,2.2338042259
720,1.8332440853
721,2.1084027290
722,2.2301239967
723,1.9410647154
724,2.1343984604
725,1.6017159224
726,1.3316445351
727,2.4568266869
728,2.1118431091
729,1.7428696156
730,2.2783648968
731,1.5112481117
732,2.0888459682
733,1.9122636318
734,2.1975247860
735,3.2312088013
736,2.3185768127
737,1.9870369434
738,2.5551893711
739,1.8132576942
740,2.0413100719
741,1.6228127480
742,2.2727518082
743,1.9899592400
744,2.2257204056
745,1.8287011385
746,1.6346250772
747,1.7001134157
748,1.8081836700
749,1.3740305901
750,1.5599339008
751,1.5018261671
752,1.6554288864
753,1.0320198536
754,1.8178369999
755,2.2546648979
756,1.4216523170
757,2.7385201454
758,1.5608413219
759,1.5007650852
760,1.4580407143
761,1.7233922482
762,1.8393194675
763,2.2032320499
764,2.8422501087
765,2.0068473816
766,1.7020943165
767,1.3979337215
768,1.0735473633
769,2.3981585503
770,1.6696834564
771,1.4966695309
772,1.3225824833
773,2.6479685307
774,1.2406405210
775,1.2655093670
776,1.8290269375
777,1.4026138783
778,2.2901921272
779,1.2285087109
780,1.9288233519
781,2.1702723503
782,1.8925726414
783,1.9025822878
784,2.3012642860
785,2.0597758293
786,2.0043890476
787,1.7075146437
788,1.7616395950
789,1.8824682236
790,2.0164704323
791,1.5973342657
792,2.3919272423
793,1.8428525925
794,1.3501210213
795,1.9685378075
796,1.2745106220
797,2.1805081367
798,2.9908518791
799,1.7243930101
800,1.7037260532
801,1.3095541000
802,1.8567367792
803,1.7815999985
804,1.6989994049
805,2.0350399017
806,1.8423380852
807,2.3902311325
808,2.0085937977
809,1.7874739170
810,1.4325411320
811,1.3160775900
812,2.5607795715
813,1.7055408955
814,2.0676264763
815,1.2537519932
816,1.2335602045
817,1.0456240177
818,2.1732039452
819,2.1628394127
820,2.8893270493
821,1.4424946308
822,1.8342603445
823,2.8832924366
824,1.5499598980
825,1.9917726517
826,1.5794562101
827,1.5663403273
828,1.3979799747
829,2.2779736519
830,2.8678581715
831,1.3157846928
832,2.3453798294
833,2.4236207008
834,1.6329491138
835,1.7251137495
836,1.7626985312
837,1.9237157106
838,2.4478628635
839,2.3592061996
840,1.0883576870
841,1.8073723316
842,2.1742658615
843,1.4646686316
844,2.0184030533
845,1.7361265421
846,2.2230560780
847,1.2808387280
848,2.2651791573
849,1.4935057163
850,1.5295368433
851,1.7591544390
852,2.3418996334
853,2.1419177055
854,1.7757556438
855,1.0428538322
856,1.3140261173
857,1.7125402689
858,1.4851770401
859,2.1064481735
860,1.8281867504
861,1.6354546547
862,1.6794328690
863,1.9792081118
864,1.7950918674
865,1.8130583763
866,1.9425758123
867,2.0946288109
868,1.8811328411
869,1.5323237181
870,1.6127910614
871,0.5743812919
872,1.8797175884
873,1.5825631618
874,1.9690043926
875,1.6715466976
876,1.6671857834
877,1.4681771994
878,1.9862704277
879,1.9537894726
880,2.0267405510
881,1.8267072439
882,2.2463092804
883,1.7994835377
884,1.8657655716
885,2.0148620605
886,1.7780426741
887,1.6934614182
888,2.6072111130
889,1.6290584803
890,0.6373789907
891,1.5222928524
892,0.7404678464
893,1.9882497787
894,1.9072201252
895,2.3426523209
896,1.2305381298
897,1.7354847193
898,1.5943677425
899,1.1047435999
900,1.7483899593
901,1.6269228458
902,1.7543609142
903,1.1631765366
904,2.0519924164
905,1.4464485645
906,1.6269208193
907,1.2737976313
908,1.5652233362
909,2.0669212341
910,1.7939403057
911,1.6991125345
912,1.3844220638
913,2.2615232468
914,1.6189140081
915,0.9886186719
916,2.2764720917
917,2.5353727341
918,2.0991072655
919,1.2651398182
920,2.0173079967
921,0.9916146398
922,2.4723284245
923,1.6684137583
924,1.1030677557
925,3.0168242455
926,2.3446779251
927,2.6883718967
928,1.3588641882
929,2.2961740494
930,1.9013204575
931,1.3827745914
932,1.8493242264
933,1.1828947067
934,1.9155280590
935,1.3850842714
936,1.6411060095
937,2.5584805012
938,1.6051537991
939,2.0156061649
940,2.2102413177
941,1.9297606945
942,2.7345321178
943,2.0273113251
944,1.8169543743
945,2.2311124802
946,3.0172948837
947,1.7347897291
948,1.9938921928
949,1.3412243128
950,1.1325215101
951,2.1518495083
952,2.4691381454
953,0.9566053152
954,1.1359667778
955,3.0980410576
956,1.2185990810
957,2.3206081390
958,2.4143686295
959,2.1651108265
960,1.5220475197
961,2.1349029541
962,2.0749685764
963,1.4174711704
964,2.6841661930
965,1.4315580130
966,2.2338030338
967,1.6206241846
968,1.4251098633
969,2.4244225025
970,2.7092533112
971,1.6899223328
972,1.3713647127
973,1.8947200775
974,1.5746712685
975,1.8133540154
976,1.6371147633
977,1.5756325722
978,1.4598121643
979,1.9890726805
980,1.7682352066
981,2.3266530037
982,1.2071828842
983,1.3725930452
984,2.1075210571
985,1.9193143845
986,1.7990151644
987,2.5483856201
988,2.8559780121
989,1.1456619501
990,2.0493686199
991,2.3665716648
992,1.0071212053
993,1.8541523218
994,1.2481310368
995,1.6225136518
996,2.1614243984
997,0.9246406555
998,1.8024716377
999,3.2662725449
1000,1.2004413605
1001,1.2533657551
1002,1.0387618542
1003,2.0140450001
1004,1.9806275368
1005,1.3089225292
1006,1.5078501701
1007,1.6242197752
1008,1.5439640284
1009,1.3871932030
1010,2.0209631920
1011,1.5354024172
1012,1.6113641262
1013,1.7561267614
1014,1.1763000488
1015,1.4339365959
1016,1.5040247440
1017,2.4223904610
1018,2.4545311928
1019,2.0890593529
1020,0.9590312839
1021,3.0051627159
1022,1.2278037071
1023,1.7751431465
1024,1.6648937464
1025,1.3501802683
1026,1.5993285179
1027,1.7429081202
1028,1.1457080841
1029,1.5255870819
1030,1.5189337730
1031,1.2544872761
1032,1.2446422577
1033,1.1364524364
1034,0.7348091602
1035,1.5494225025
1036,1.9891837835
1037,1.3493311405
1038,1.8498736620
1039,2.3312342167
1040,1.7101185322
1041,1.9055995941
1042,3.9086761475
1043,1.9510666132
1044,1.4753158092
1045,1.0837486982
1046,2.5474843979
1047,1.7658276558
1048,1.6286244392
1049,1.5364711285
1050,1.7048493624
1051,1.7760930061
1052,2.2168626785
1053,1.0751299858
1054,1.1223901510
1055,0.9081005454
1056,1.3017032146
1057,2.6871118546
1058,2.1290984154
1059,2.9221973419
1060,1.4319155216
1061,1.1800773144
1062,1.0327062607
1063,2.5816125870
1064,1.2203654051
1065,1.6721743345
1066,1.7606784105
1067,2.1594569683
1068,1.4255356789
1069,1.6975150108
1070,1.5000441074
1071,1.2919671535
1072,1.3374509811
1073,2.1475586891
1074,2.0746235847
1075,0.9306293726
1076,2.2716684341
1077,1.2198797464
1078,1.6679083109
1079,1.9281141758
1080,1.5439469814
1081,1.4169933796
1082,1.7436990738
1083,2.2841234207
1084,2.1893663406
1085,1.9383153915
1086,1.8982526064
1087,1.5139853954
1088,1.3410854340
1089,3.3820080757
1090,1.6225678921
1091,1.5321040154
1092,2.0343983173
1093,1.3511171341
1094,1.0918996334
1095,2.0785205364
1096,2.1401441097
1097,1.0809556246
1098,1.5769970417
1099,1.3254518509
1100,1.5324118137
1101,2.2533562183
1102,0.9643214345
1103,1.1068331003
1104,2.0879321098
1105,1.6366219521
1106,1.9991043806
1107,0.9326772690
1108,1.7591692209
1109,2.7569885254
1110,1.5312263966
1111,2.8930978775
1112,1.3953551054
1113,2.2905132771
1114,0.9869814515
1115,1.7779489756
1116,1.7663558722
1117,2.3759226799
1118,2.7694854736
1119,1.3747372627
1120,1.5607810020
1121,1.6523895264
1122,1.8215694427
1123,2.5311627388
1124,1.9891610146
1125,1.6405495405
1126,1.4036152363
1127,1.2957803011
1128,1.1469864845
1129,1.6438117027
1130,2.3663146496
1131,2.1660346985
1132,2.7069416046
1133,1.4712460041
1134,1.7025321722
1135,1.9105012417
1136,1.9501738548
1137,1.6202402115
1138,1.5247676373
1139,1.8100128174
1140,1.9265938997
1141,1.8833217621
1142,1.7065105438
1143,1.8685640097
1144,1.7901220322
1145,1.8830497265
1146,1.8029514551
1147,1.8802912235
1148,1.7515386343
1149,1.5774967670
1150,1.1017659903
1151,2.0169239044
1152,2.2469561100
1153,1.5652787685
1154,1.4837911129
1155,1.5282328129
1156,1.2167649269
1157,1.9970679283
1158,1.3766188622
1159,1.7944599390
1160,1.7145653963
1161,1.2125412226
1162,2.5915124416
1163,0.9798381925
1164,1.8048372269
1165,1.3016226292
1166,2.3183426857
1167,1.4104423523
1168,0.9319121242
1169,0.9753041267
1170,2.0871834755
1171,1.7313237190
1172,1.6922032833
1173,1.7436181307
1174,2.2877316475
1175,0.8231202960
1176,1.6658463478
1177,1.7364120483
1178,2.3061194420
1179,1.2822597027
1180,1.9562230110
1181,1.4133391380
1182,1.9584463835
1183,0.5989873409
1184,2.0460634232
1185,2.0070033073
1186,1.4285745621
1187,1.2484987974
1188,1.7439393997
1189,1.7976399660
1190,1.7172484398
1191,0.7805543542
1192,0.7467340827
1193,1.5742892027
1194,1.9794268608
1195,1.5827380419
1196,0.8865623474
1197,1.2138487101
1198,1.7505052090
1199,1.5247778893
1200,1.6722679138
1201,1.9590208530
1202,1.2480086088
1203,1.4182510376
1204,3.2284915447
1205,1.4828692675
1206,1.9749609232
1207,1.5237176418
1208,1.6560398340
1209,2.3570919037
1210,1.2885500193
1211,1.4723336697
1212,1.0716521740
1213,1.5123519897
1214,1.4955826998
1215,1.3704153299
1216,1.7707118988
1217,0.7605396509
1218,1.5811225176
1219,1.6992769241
1220,1.7607029676
1221,1.1424931288
1222,2.2659587860
1223,2.0734853745
1224,1.9354161024
1225,1.8687825203
1226,1.4791988134
1227,1.0470622778
1228,1.8090821505
1229,2.2820215225
1230,1.1721693277
1231,0.6572006345
1232,1.6469513178
1233,1.1832199097
1234,1.9718786478
1235,2.3327291012
1236,1.2990353107
1237,1.0554951429
1238,2.9675054550
1239,0.9972376227
1240,1.6680618525
1241,1.8906511068
1242,0.4470254481
1243,1.4468287230
1244,2.4070658684
1245,1.0890970230
1246,1.6938219070
1247,2.8229551315
1248,1.6946227551
1249,1.0450247526
1250,0.7397222519
1251,1.6781028509
1252,1.7006337643
1253,2.0387279987
1254,2.1835470200
1255,0.9209004641
1256,1.3000649214
1257,1.6410933733
1258,1.7695318460
1259,1.2800145149
1260,1.7815549374
1261,1.9430742264
1262,1.5790877342
1263,1.6053431034
1264,2.1976454258
1265,2.8489737511
1266,2.1785187721
1267,1.9696419239
1268,1.9671754837
1269,2.3911137581
1270,1.8275780678
1271,2.2874417305
1272,2.1494071484
1273,1.9679716825
1274,1.9825216532
1275,2.4148247242
1276,1.2969388962
1277,1.6451445818
1278,2.2584009171
1279,1.3712384701
1280,1.4036228657
1281,1.4383959770
1282,1.6200006008
1283,1.7484261990
1284,2.3632464409
1285,1.2670426369
1286,1.8781977892
1287,1.1258096695
1288,1.2637615204
1289,2.6399440765
1290,2.3046627045
1291,1.3385951519
1292,1.4195401669
1293,2.1911396980
1294,1.9764417410
1295,1.6953895092
1296,1.9005682468
1297,1.4839830399
1298,2.2152080536
1299,1.3311774731
1300,1.1161658764
1301,1.3723394871
1302,0.8858700991
1303,1.5713094473
1304,1.4963319302
1305,0.8387830853
1306,1.7245154381
1307,2.7377805710
1308,1.6757798195
1309,1.0330220461
1310,1.1331384182
1311,1.3859550953
1312,1.8525438309
1313,2.0366945267
1314,1.4146496058
1315,0.8631417155
1316,0.9515382648
1317,2.6226110458
1318,1.5665411949
1319,1.5141263008
1320,1.9531743526
1321,2.5527133942
1322,2.3069329262
1323,1.3575642109
1324,2.1962952614
1325,1.5351855755
1326,1.6922895908
1327,2.0378859043
1328,0.9772489667
1329,0.9368443489
1330,1.8696289062
1331,2.2307000160
1332,2.1519560814
1333,1.3613594770
1334,1.6722197533
1335,1.6318452358
1336,1.0050917864
1337,2.1145706177
1338,2.0524194241
1339,1.1575461626
1340,2.5571460724
1341,1.7991583347
1342,1.6778209209
1343,1.4298028946
1344,2.6864922047
1345,1.8758084774
1346,0.9947389364
1347,1.8403767347
1348,1.6190114021
1349,1.6682522297
1350,1.0350617170
1351,1.3472843170
1352,1.9339907169
1353,1.5303606987
1354,2.5303537846
1355,1.9953051805
1356,1.9002705812
1357,1.3823170662
1358,1.9679102898
1359,1.4812948704
1360,1.9571928978
1361,1.7118176222
1362,1.1728696823
1363,1.4256113768
1364,1.3821177483
1365,1.4106347561
1366,2.0080459118
1367,1.9945113659
1368,1.0404863358
1369,1.4825785160
1370,1.3047604561
1371,2.2369985580
1372,1.5904681683
1373,1.7780761719
1374,2.5421087742
1375,1.4586011171
1376,2.4779944420
1377,1.9119589329
1378,1.7898781300
1379,1.6884999275
1380,1.4720838070
1381,1.4559423923
1382,0.9412857294
1383,2.0724637508
1384,1.8143441677
1385,1.1452767849
1386,0.8000506163
1387,1.4860581160
1388,1.0802483559
1389,2.4420175552
1390,1.6381130219
1391,1.5393116474
1392,1.2301268578
1393,1.7159945965
1394,1.6481248140
1395,0.7117760181
1396,2.6164593697
1397,1.7923617363
1398,1.1210172176
1399,1.7604489326
1400,2.6481018066
1401,1.3095388412
1402,1.8829296827
1403,1.5958728790
1404,1.3527649641
1405,1.8599352837
1406,0.7827388048
1407,1.1121039391
1408,1.2003232241
1409,1.6268955469
1410,1.7349272966
1411,2.0516326427
1412,0.5412553549
1413,0.9632453918
1414,1.5202298164
1415,1.5147037506
1416,2.3620157242
1417,1.6579108238
1418,0.7023382187
1419,1.2684845924
1420,1.6333665848
1421,1.3045897484
1422,1.3250206709
1423,1.2257690430
1424,1.2776219845
1425,2.2040405273
1426,1.5874962807
1427,2.0538735390
1428,1.9872090816
1429,1.4773746729
1430,1.3444103003
1431,1.1797609329
1432,1.1581511497
1433,1.3296456337
1434,1.6866202354
1435,1.2931766510
1436,1.8878678083
1437,1.7844698429
1438,1.2776337862
1439,1.0469019413
1440,1.7308831215
1441,1.6416244507
1442,1.2395048141
1443,2.4542520046
1444,2.3555622101
1445,2.2866592407
1446,2.7105071545
1447,1.5013017654
1448,1.2407056093
1449,1.6340692043
1450,1.7082617283
1451,1.3793038130
1452,1.1344263554
1453,1.9356805086
1454,0.9879188538
1455,1.7581574917
1456,1.2705910206
1457,0.8901115656
1458,1.4952956438
1459,1.6379023790
1460,1.9579502344
1461,1.3474463224
1462,1.8653335571
1463,1.3409214020
1464,1.9249856472
1465,1.6914334297
1466,1.4902912378
1467,1.8515363932
1468,1.3486585617
1469,1.8510293961
1470,1.7044887543
1471,1.1861996651
1472,1.5752350092
1473,1.4824463129
1474,1.0448712111
1475,1.4652402401
1476,1.7702069283
1477,0.9947014451
1478,0.7124446630
1479,1.4354149103
1480,1.5659263134
1481,2.4102561474
1482,1.2761983871
1483,1.6530865431
1484,1.8576176167
1485,1.8321052790
1486,1.4043064117
1487,1.1582651138
1488,1.0062503815
1489,2.1272988319
1490,2.2831525803
1491,0.6059251428
1492,1.1010540724
1493,1.2815755606
1494,1.5744535923
1495,1.6311774254
1496,1.8580149412
1497,3.0453433990
1498,1.8055313826
