iteration,loss
1499,1.5921220779
1500,1.9646601677
1501,0.9949306250
1502,1.7692091465
1503,1.9739923477
1504,1.9597177505
1505,1.0998638868
1506,1.9132387638
1507,0.7013308406
1508,1.8791224957
1509,0.7413920164
1510,2.2692062855
1511,1.8500945568
1512,1.7028795481
1513,1.4914259911
1514,1.5320866108
1515,0.9759416580
1516,0.8047096729
1517,1.3402533531
1518,1.5354094505
1519,1.4452134371
1520,1.7270152569
1521,1.9927105904
1522,1.6848050356
1523,2.1787230968
1524,1.5541677475
1525,1.9486707449
1526,1.4679421186
1527,2.8874573708
1528,1.2374269962
1529,1.1904104948
1530,2.1802167892
1531,1.7285103798
1532,1.6874372959
1533,1.7560410500
1534,1.2575016022
1535,1.3649624586
1536,1.4938652515
1537,2.8639607430
1538,0.6329255700
1539,2.0568566322
1540,1.8979132175
1541,1.4509415627
1542,1.2485499382
1543,1.3924549818
1544,1.0282009840
1545,1.4867985249
1546,0.9935924411
1547,1.1297481060
1548,0.7131084800
1549,1.3465071917
1550,1.1251475811
1551,1.9677469730
1552,1.7313920259
1553,1.3112437725
1554,1.6080296040
1555,1.1578760147
1556,1.2913742065
1557,1.3716572523
1558,1.4820659161
1559,1.7531610727
1560,1.9763736725
1561,2.0946559906
1562,0.8015388250
1563,1.5716980696
1564,1.2457666397
1565,1.5964839458
1566,1.3596255779
1567,1.3350437880
1568,1.5810613632
1569,1.5354259014
1570,1.1687452793
1571,1.5192478895
1572,2.1108908653
1573,1.5582659245
1574,1.4015061855
1575,1.6053547859
1576,1.0949189663
1577,1.3414787054
1578,0.8003244996
1579,1.2581982613
1580,0.8053717017
1581,1.2108852863
1582,1.4826755524
1583,0.9611497521
1584,1.5891196728
1585,0.5976517200
1586,2.1909615993
1587,0.5652887821
1588,2.0464255810
1589,0.8897600174
1590,0.8492279053
1591,1.0368820429
1592,1.4456069469
1593,1.3257827759
1594,1.4467988014
1595,1.4680917263
1596,3.0371065140
1597,1.7630306482
1598,0.8833569884
1599,1.1635973454
1600,1.4122364521
1601,1.8727915287
1602,1.3686333895
1603,1.0424290895
1604,0.5580826402
1605,1.4675321579
1606,1.9202922583
1607,1.5461026430
1608,1.9011881351
1609,1.8074460030
1610,0.9872177839
1611,1.4152252674
1612,1.7745690346
1613,1.2033619881
1614,2.0690047741
1615,1.8574153185
1616,0.9090672135
1617,1.0925446749
1618,3.3896493912
1619,1.3345685005
1620,0.8928502798
1621,1.0806505680
1622,1.1762530804
1623,2.0044112206
1624,1.7578734159
1625,1.9307738543
1626,1.7837142944
1627,1.5156037807
1628,1.0449349880
1629,1.9362325668
1630,1.1670527458
1631,0.8642244339
1632,1.6910418272
1633,1.6508831978
1634,0.9285000563
1635,2.4169261456
1636,2.2154924870
1637,0.6568636894
1638,1.1773383617
1639,1.0574674606
1640,1.2128298283
1641,2.7013380527
1642,2.1133642197
1643,1.2270945311
1644,1.2354475260
1645,3.0491459370
1646,2.3747999668
1647,1.3907570839
1648,1.6618827581
1649,1.8259899616
1650,1.8168861866
1651,1.6510508060
1652,1.3980114460
1653,1.8026123047
1654,1.2436454296
1655,1.0198166370
1656,1.7784708738
1657,2.0656752586
1658,1.4497287273
1659,0.8928761482
1660,1.8414025307
1661,1.8820526600
1662,2.1401796341
1663,1.5155590773
1664,1.5885889530
1665,1.3050822020
1666,2.3368816376
1667,1.4600561857
1668,1.3859653473
1669,1.0579980612
1670,1.6193819046
1671,1.7220549583
1672,2.0149075985
1673,1.9069141150
1674,1.6519200802
1675,2.5795760155
1676,2.3744106293
1677,1.2026554346
1678,1.3340427876
1679,2.1288802624
1680,2.4954569340
1681,2.2509169579
1682,0.8145498037
1683,1.5516173840
1684,1.9069550037
1685,1.7281820774
1686,2.0866794586
1687,1.4026515484
1688,1.6264274120
1689,1.6535952091
1690,1.4970449209
1691,1.5537410975
1692,1.4395289421
1693,1.6673488617
1694,2.1291003227
1695,1.2900749445
1696,2.0388612747
1697,1.1869058609
1698,1.0105404854
1699,1.0647950172
1700,2.1944704056
1701,1.5360944271
1702,0.8250724673
1703,0.6922041774
1704,1.3236784935
1705,1.9776713848
1706,1.4645540714
1707,2.6058404446
1708,1.2477819920
1709,1.3192977905
1710,1.3059978485
1711,1.0835980177
1712,1.8530957699
1713,1.9649629593
1714,2.2027592659
1715,1.0791857243
1716,2.6618242264
1717,0.6202547550
1718,1.4705910683
1719,1.5155502558
1720,1.9690510035
1721,0.8743355274
1722,1.7379755974
1723,1.8170561790
1724,2.3622953892
1725,0.8065143824
1726,1.6148260832
1727,1.4222347736
1728,1.9991664886
1729,1.7047119141
1730,0.6325842142
1731,1.3722815514
1732,1.1044464111
1733,1.0986626148
1734,1.7328685522
1735,1.6249473095
1736,1.3854746819
1737,1.7126324177
1738,1.0190808773
1739,1.4439040422
1740,1.4647133350
1741,2.0184071064
1742,2.3664627075
1743,2.6056792736
1744,1.5410556793
1745,1.1509327888
1746,1.5277059078
1747,1.5016791821
1748,1.7931827307
1749,1.7130621672
1750,1.6111814976
1751,1.1962559223
1752,1.7308797836
1753,3.0834765434
1754,1.7206197977
1755,1.6663095951
1756,1.4072041512
1757,1.1392146349
1758,1.5000811815
1759,2.0883469582
1760,1.3650472164
1761,0.7736969590
1762,1.2363725901
1763,1.5682332516
1764,1.0485718250
1765,1.3350567818
1766,1.1075899601
1767,1.1558716297
1768,1.9530581236
1769,1.5428223610
1770,0.8739956617
1771,1.9008802176
1772,1.5470341444
1773,0.7423634529
1774,1.6075234413
1775,0.7658046484
1776,1.1895488501
1777,0.5788853168
1778,1.8292299509
1779,1.6526329517
1780,1.5141971111
1781,1.4146562815
1782,1.2042725086
1783,2.0001299381
1784,2.1633000374
1785,1.8820236921
1786,2.0785086155
1787,2.6846706867
1788,1.3320529461
1789,1.0169122219
1790,1.2394969463
1791,1.3600409031
1792,0.7184314728
1793,1.2977632284
1794,1.1921749115
1795,2.0358028412
1796,0.7788342237
1797,1.5691730976
1798,1.2674751282
1799,1.2737687826
1800,0.5533300638
1801,1.4100604057
1802,0.8749973774
1803,1.3063596487
1804,0.4820000827
1805,1.3427004814
1806,1.9236166477
1807,1.0372010469
1808,1.4824573994
1809,1.0608017445
1810,0.4465248585
1811,1.4514151812
1812,2.8225109577
1813,1.3273408413
1814,0.8996688128
1815,0.8685373664
1816,0.8544698954
1817,0.7932846546
1818,1.7995066643
1819,1.8281077147
1820,1.7576801777
1821,2.0636301041
1822,0.9000929594
1823,1.3438248634
1824,0.9013791084
1825,1.9851095676
1826,1.4922229052
1827,1.7215888500
1828,1.8139259815
1829,1.6686733961
1830,1.4393773079
1831,1.1476212740
1832,1.5310491323
1833,0.8160509467
1834,1.7034790516
1835,0.6200051904
1836,1.0184103251
1837,1.6224352121
1838,1.8456578255
1839,2.0818855762
1840,1.1195776463
1841,1.2916944027
1842,1.2629590034
1843,2.1313116550
1844,1.2599464655
1845,1.6569440365
1846,1.3557624817
1847,1.7556486130
1848,1.2124247551
1849,1.1074033976
1850,1.5139963627
1851,1.4095839262
1852,1.1133668423
1853,1.6133196354
1854,0.7202152014
1855,1.7552928925
1856,0.3073369861
1857,1.2052025795
1858,1.0155920982
1859,1.8697718382
1860,1.2506384850
1861,2.1297802925
1862,0.5674864054
1863,1.9087054729
1864,2.0932629108
1865,1.0704585314
1866,2.4010219574
1867,1.7025972605
1868,1.9196867943
1869,1.3937749863
1870,1.0647745132
1871,1.8121252060
1872,1.6310771704
1873,1.9631353617
1874,2.5437190533
1875,0.5444032550
1876,1.7315853834
1877,0.9080445170
1878,0.9170373082
1879,1.9532042742
1880,1.6313662529
1881,1.8595268726
1882,1.4573734999
1883,2.5163526535
1884,1.9802671671
1885,1.5144978762
1886,1.3026826382
1887,1.3677339554
1888,1.0193095207
1889,0.9404367208
1890,1.5423448086
1891,1.1359901428
1892,1.1044645309
1893,1.1723752022
1894,1.6387832165
1895,1.2044566870
1896,1.3908288479
1897,1.1616418362
1898,1.0520379543
1899,2.3842568398
1900,1.6042802334
1901,1.4649569988
1902,1.1702997684
1903,0.8746702671
1904,1.9956791401
1905,0.4350724816
1906,1.4527142048
1907,1.6994875669
1908,1.6142646074
1909,0.7110244632
1910,1.5233099461
1911,0.7572943568
1912,1.9470617771
1913,1.5607444048
1914,1.7567548752
1915,1.7670929432
1916,0.6977261305
1917,1.5185978413
1918,1.4056010246
1919,1.4362493753
1920,1.3841617107
1921,1.2906663418
1922,1.5692440271
1923,1.3566004038
1924,1.7951964140
1925,1.9211188555
1926,1.0546621084
1927,1.5624386072
1928,0.7113383412
1929,1.3180465698
1930,2.3065030575
1931,2.1301279068
1932,1.4656322002
1933,0.7632690072
1934,2.6683950424
1935,2.1855797768
1936,1.3873150349
1937,1.3557456732
1938,0.7474023700
1939,1.5761296749
1940,1.6653219461
1941,1.1280007362
1942,1.2397769690
1943,2.2830550671
1944,1.0178000927
1945,0.5988801122
1946,1.9465605021
1947,1.2323248386
1948,2.4345695972
1949,1.8062624931
1950,1.0358679295
1951,1.4069845676
1952,1.3458845615
1953,1.2201611996
1954,1.3729355335
1955,1.1996352673
1956,1.0950980186
1957,1.6051015854
1958,2.4005625248
1959,1.2134960890
1960,1.5126531124
1961,1.0647552013
1962,1.2641961575
1963,1.0858688354
1964,0.6268150806
1965,1.0669665337
1966,1.7736885548
1967,1.5419292450
1968,1.3021936417
1969,1.4467833042
1970,0.4519415498
1971,3.0634198189
1972,1.2980182171
1973,1.1259297132
1974,1.8625932932
1975,1.7774728537
1976,0.5677927732
1977,1.6512833834
1978,0.5355602503
1979,1.7557516098
1980,1.5676788092
1981,1.6953359842
1982,1.9448040724
1983,0.4049689770
1984,0.9810162783
1985,2.2118563652
1986,1.5238083601
1987,0.8597522378
1988,1.4589062929
1989,1.0881232023
1990,1.0975655317
1991,1.4491684437
1992,1.0757384300
1993,1.7648590803
1994,2.0955781937
1995,1.1674394608
1996,2.0784430504
1997,1.1146013737
1998,1.4431583881
1999,2.7275722027
2000,2.2190096378
