iteration,loss
138,3.4528839588
139,2.2845869064
140,4.9141511917
141,4.5025224686
142,4.9542264938
143,4.0051393509
144,3.2669739723
145,2.4468853474
146,3.9304635525
147,2.2640140057
148,2.8851799965
149,3.5109100342
150,2.8817911148
151,3.4817705154
152,3.5827841759
153,3.3547124863
154,3.8775606155
155,2.3388805389
156,3.5472626686
157,4.5046296120
158,3.8226697445
159,4.7662668228
160,2.2353267670
161,3.1949298382
162,3.1915698051
163,1.6333864927
164,2.5981626511
165,3.3976631165
166,3.2912397385
167,3.0790281296
168,2.9277698994
169,3.0238773823
170,3.7312667370
171,1.8228898048
172,3.0587968826
173,2.7378048897
174,3.5266125202
175,2.4070711136
176,2.4615306854
177,2.0905983448
178,2.3857333660
179,2.5648500919
180,3.0990417004
181,2.9853224754
182,3.9262697697
183,2.1620302200
184,3.0578534603
185,3.6869821548
186,3.8267779350
187,2.3163275719
188,2.5749492645
189,2.6806530952
190,2.4084796906
191,3.6941590309
192,2.5870051384
193,2.6917943954
194,4.0862684250
195,2.9385664463
196,3.8011147976
197,3.9131140709
198,2.8262448311
199,4.2182512283
200,2.4312887192
201,3.2090020180
202,4.1938261986
203,2.5607466698
204,1.6020674706
205,3.4508366585
206,3.1566536427
207,2.7879714966
208,3.7647466660
209,4.0167155266
210,3.1816740036
211,2.1645750999
212,1.7121336460
213,3.7088580132
214,2.7738244534
215,2.7694592476
216,2.9962048531
217,2.9339718819
218,2.6756668091
219,3.4046180248
220,2.4672644138
221,2.3890986443
222,2.4309306145
223,2.7258834839
224,2.2954235077
225,2.0162208080
226,3.2196581364
227,2.9546158314
228,2.4549117088
229,3.4276256561
230,2.6381945610
231,3.0676715374
232,2.2875072956
233,3.4770965576
234,3.2861032486
235,1.5978295803
236,2.7813096046
237,2.6259717941
238,3.2430160046
239,2.0904829502
240,2.5743136406
241,2.2173771858
242,2.1637721062
243,2.9958448410
244,3.7064914703
245,2.0629391670
246,1.6420886517
247,2.6259551048
248,4.3302474022
249,2.1848070621
250,3.1320657730
251,2.0947225094
252,3.3344924450
253,3.4784078598
254,2.1568813324
255,3.3673005104
256,2.7972311974
257,1.8980190754
258,1.5755493641
259,1.8196343184
260,2.6425471306
261,3.0881447792
262,2.9738826752
263,2.5254266262
264,1.7726886272
265,2.9497861862
266,2.4521536827
267,2.0888350010
268,2.1162514687
269,3.0502912998
270,2.6204180717
271,2.3803496361
272,2.1646924019
273,2.7505216599
274,1.4681005478
275,2.6824107170
276,2.2327623367
277,2.0596737862
278,2.1859614849
279,2.2086629868
280,2.1540980339
281,3.3815922737
282,2.6503500938
283,3.6331796646
284,2.0797772408
285,2.7114019394
286,2.0246877670
287,2.2532534599
288,2.0249986649
289,2.6456799507
290,2.9055523872
291,2.4667325020
292,1.8456475735
293,2.5046534538
294,2.1409542561
295,2.4796805382
296,1.4540550709
297,4.3428845406
298,1.9873625040
299,1.5437209606
300,1.4246034622
301,2.3498299122
302,3.3212974072
303,3.0323891640
304,2.1343197823
305,2.6464562416
306,2.3314647675
307,3.2351069450
308,3.3748753071
309,2.4731492996
310,3.1413927078
311,2.3568105698
312,2.8379147053
313,2.9301238060
314,1.2476606369
315,2.3465695381
316,2.8257520199
317,2.9455845356
318,1.2213345766
319,1.9889919758
320,2.7841145992
321,1.9278151989
322,2.5370221138
323,2.0242648125
324,2.5139393806
325,1.6682095528
326,2.0335731506
327,3.2621538639
328,2.5649700165
329,2.5682039261
330,1.8094909191
331,2.2205524445
332,2.4831023216
333,3.3467679024
334,2.3325195312
335,2.8235676289
336,1.4783008099
337,2.0515236855
338,1.5810341835
339,1.9219392538
340,1.5228604078
341,2.3242154121
342,2.9870800972
343,2.8555712700
344,2.8503618240
345,1.3668504953
346,1.7224318981
347,1.8921380043
348,2.2841851711
349,3.0179915428
350,1.5759216547
351,1.8100872040
352,2.5431933403
353,2.8362925053
354,3.1662936211
355,2.3597397804
356,2.4304876328
357,2.9315812588
358,1.6231869459
359,2.8964509964
360,2.3234071732
361,2.4249145985
362,1.7388801575
363,2.1307907104
364,1.4971181154
365,1.2853461504
366,2.0307812691
367,1.9391274452
368,2.9618639946
369,2.1033916473
370,1.3931231499
371,1.8072912693
372,2.6191365719
373,2.0159690380
374,2.5342493057
375,2.4134883881
376,1.8515641689
377,2.6829431057
378,2.1166286469
379,1.5100369453
380,2.5109229088
381,1.8323595524
382,2.7805323601
383,2.3980002403
384,1.7125694752
385,2.4576504230
386,2.6555972099
387,2.2973692417
388,1.6332993507
389,2.2817296982
390,2.1720819473
391,1.5999667645
392,3.1032013893
393,1.9711239338
394,2.5577840805
395,2.7279307842
396,2.5365009308
397,2.5204708576
398,1.7036515474
399,2.9170572758
400,2.6647217274
401,2.4967057705
402,1.1438213587
403,2.1382164955
404,2.6498808861
405,1.8331387043
406,2.2335867882
407,1.8117306232
408,2.5062687397
409,1.7606750727
410,0.9480918646
411,2.1472935677
412,2.1550779343
413,2.3283097744
414,2.3218686581
415,2.9532551765
416,2.6692767143
417,2.4851901531
418,2.0989661217
419,2.0234520435
420,2.3214917183
421,1.6221134663
422,1.8073768616
423,1.7122216225
424,1.7670785189
425,2.1989054680
426,2.0811347961
427,1.7760417461
428,3.2878539562
429,3.1227927208
430,1.7019820213
431,1.3233416080
432,2.5981068611
433,2.2837266922
434,1.8349211216
435,1.6301271915
436,3.0803246498
437,2.0975384712
438,1.6144747734
439,2.0785257816
440,1.2032556534
441,2.6232712269
442,1.8268462420
443,2.3365154266
444,2.1761329174
445,1.8483464718
446,2.8530910015
447,1.9713048935
448,2.0850691795
449,1.9590562582
450,2.0015325546
451,3.3380980492
452,2.5259115696
453,1.2951195240
454,2.3963415623
455,2.9260442257
456,2.2817575932
457,1.8982970715
458,2.7776727676
459,2.5148215294
460,1.6997967958
461,3.1150288582
462,1.8617972136
463,2.6005494595
464,2.0140545368
465,1.6882377863
466,2.7087955475
467,1.8781173229
468,2.3783814907
469,1.8779919147
470,2.7465391159
471,1.8975589275
472,2.1324455738
473,2.2856864929
474,2.4287641048
475,2.0317993164
476,2.4657287598
477,1.6912597418
478,2.4397029877
479,1.7394721508
480,1.5207209587
481,3.1948137283
482,1.5263189077
483,1.9466631413
484,2.3351783752
485,2.0060300827
486,2.7549297810
487,1.8304438591
488,1.6779551506
489,2.2792603970
490,2.6330199242
491,2.1042709351
492,2.0210883617
493,1.2620372772
494,2.3185212612
495,2.7868018150
496,3.7695026398
497,1.4779419899
498,2.1313858032
499,1.4776216745
500,2.1729490757
501,2.1254131794
502,2.5236654282
503,2.2697465420
504,1.7702641487
505,0.7728527784
506,2.3501634598
507,2.4855482578
508,3.0075397491
509,0.9657860994
510,2.3721089363
511,2.8370785713
512,3.4573826790
513,2.1318390369
514,2.4627187252
515,2.0422334671
516,2.7181725502
517,3.0234298706
518,1.9189374447
519,2.1768012047
520,2.4194345474
521,1.2674546242
522,2.3391439915
523,2.6337676048
524,1.2834880352
525,2.0654182434
526,1.9892694950
527,3.3833613396
528,2.5727562904
529,1.7806378603
530,2.4571697712
531,1.8374292850
532,1.5591045618
533,1.8217570782
534,2.4526760578
535,2.5883557796
536,2.0153350830
537,1.9417221546
538,2.2439734936
539,1.5800904036
540,2.0640239716
541,2.0244660378
542,2.1350624561
543,1.8635132313
544,1.4810712337
545,2.1216640472
546,2.4625630379
547,2.2364883423
548,1.3522646427
549,1.4269176722
550,1.2934812307
551,2.0132336617
552,2.3127555847
553,2.1906459332
554,1.7162247896
555,1.5659832954
556,1.9935789108
557,1.6116557121
558,1.3548400402
559,2.2452979088
560,1.8824796677
561,1.9900019169
562,2.5293719769
563,2.0641317368
564,1.7125860453
565,1.9868824482
566,1.6349586248
567,2.3922040462
568,1.7142390013
569,2.1761178970
570,1.8390092850
571,1.7162215710
572,1.2861022949
573,2.4026923180
574,2.0956702232
575,2.0480103493
576,1.5516456366
577,2.1275572777
578,1.3417446613
579,1.2225230932
580,1.7409384251
581,1.5711179972
582,1.7007782459
583,2.5228900909
584,0.8315753937
585,2.2710399628
586,1.6841399670
587,1.9635144472
588,2.2591450214
589,1.6656669378
590,1.5182514191
591,1.5818421841
592,2.2652401924
593,1.5988540649
594,2.6293363571
595,2.7382612228
596,2.1564664841
597,1.8928741217
598,2.2089378834
599,2.5280599594
600,1.4337313175
601,2.5757162571
602,1.8836941719
603,2.4971184731
604,2.6071343422
605,1.5278346539
606,1.7435479164
607,2.2920856476
608,1.4955965281
609,1.9739826918
610,1.9840383530
611,2.3689775467
612,2.3090298176
613,1.0420355797
614,2.2023932934
615,2.0242612362
616,2.2655549049
617,1.9586554766
618,2.2565164566
619,1.8552463055
620,1.6142733097
621,2.6502449512
622,1.4902588129
623,1.9468195438
624,2.9787814617
625,2.6799345016
626,2.1849122047
627,1.9863551855
628,2.5388672352
629,1.5709922314
630,1.7504925728
631,1.8512747288
632,2.3726830482
633,1.8156967163
634,3.0790412426
635,2.5792045593
636,1.9383649826
637,1.4109433889
638,2.5739831924
639,2.7066919804
640,2.5526595116
641,2.4459507465
642,2.0934720039
643,2.4641475677
644,2.1343474388
645,1.9262793064
646,2.0546746254
647,1.7297728062
648,1.3137550354
649,1.8409008980
650,2.2219028473
651,2.0512866974
652,1.7484304905
653,2.4315123558
654,2.1581044197
655,2.6805076599
656,1.3670248985
657,2.1154937744
658,1.6556811333
659,2.2404761314
660,1.6445591450
661,2.0325973034
662,1.4967123270
663,3.1010377407
664,1.5046112537
665,1.9002094269
666,2.3729867935
667,1.8999501467
668,2.6030540466
669,1.5364221334
670,2.2374525070
671,1.5619078875
672,1.3942942619
673,2.8933947086
674,1.6554989815
675,2.3655242920
676,2.0848031044
677,2.6753084660
678,1.7873091698
679,1.9770224094
680,2.1719985008
681,2.6426470280
682,2.2151875496
683,1.4785482883
684,1.4979110956
685,1.9371742010
686,1.6487531662
687,1.5488625765
688,2.3212437630
689,2.1536898613
690,1.3162393570
691,1.5679782629
692,2.3713073730
693,1.8227531910
694,1.8904919624
695,3.1907682419
696,1.9742594957
697,1.8142982721
698,1.7175817490
699,1.3588253260
700,1.8572591543
701,1.7488447428
702,2.9507501125
703,1.3992400169
704,2.1725862026
705,1.7053482533
706,1.4152193069
707,2.4123106003
708,2.7658672333
709,2.4997565746
710,0.7984790802
711,1.4979962111
712,2.1091940403
713,1.8180242777
714,1.4894328117
715,2.0410580635
716,1.4443807602
717,2.4670109749
718,2.1618647575
719,2.3070309162
720,1.7479236126
721,2.1353421211
722,2.2691061497
723,2.0102224350
724,2.0485095978
725,1.6405702829
726,1.2886121273
727,2.4285089970
728,2.1096704006
729,1.6961190701
730,2.2181077003
731,1.3646905422
732,2.0293226242
733,1.9834262133
734,2.2190122604
735,3.2329373360
736,2.3053283691
737,1.9433190823
738,2.5139505863
739,1.7605541945
740,2.1282184124
741,1.6696877480
742,2.1380343437
743,2.0377044678
744,2.1481342316
745,1.8564937115
746,1.6455671787
747,1.7836894989
748,1.8179428577
749,1.3336995840
750,1.6007995605
751,1.4140353203
752,1.6767809391
753,0.9693099260
754,1.8528184891
755,2.2548527718
756,1.4625723362
757,2.8746457100
758,1.4931242466
759,1.4867937565
760,1.3975564241
761,1.6708825827
762,1.8560719490
763,2.2323520184
764,2.8125188351
765,1.9816608429
766,1.7299679518
767,1.3730221987
768,1.1100429296
769,2.4611935616
770,1.7506176233
771,1.5446093082
772,1.2797161341
773,2.5815050602
774,1.2541065216
775,1.2344453335
776,1.8113064766
777,1.3852159977
778,2.3197026253
779,1.2273111343
780,1.9234793186
781,2.3035402298
782,1.9093868732
783,1.9477691650
784,2.2847642899
785,2.2280697823
786,1.9813566208
787,1.6428518295
788,1.7502906322
789,2.0112750530
790,1.9689744711
791,1.5942274332
792,2.3722529411
793,1.8883035183
794,1.3871148825
795,1.8396418095
796,1.2159147263
797,2.1677665710
798,2.8395557404
799,1.7827715874
800,1.7845953703
801,1.3237679005
802,1.8664188385
803,1.8184753656
804,1.5494430065
805,1.9255071878
806,2.0310559273
807,2.4103369713
808,1.9446573257
809,1.7700724602
810,1.4848130941
811,1.2838318348
812,2.6310665607
813,1.7055206299
814,2.0175685883
815,1.2230178118
816,1.2796462774
817,1.0586065054
818,2.3111026287
819,2.0671260357
820,2.8277137280
821,1.4027465582
822,1.7999663353
823,2.8964459896
824,1.5091601610
825,1.8782294989
826,1.5937573910
827,1.6085293293
828,1.4234211445
829,2.3551392555
830,2.9001278877
831,1.2546429634
832,2.4924426079
833,2.5372784138
834,1.6627700329
835,1.7665894032
836,1.8690208197
837,1.8589121103
838,2.5316348076
839,2.3620953560
840,1.1110758781
841,1.7355986834
842,2.1528358459
843,1.3803820610
844,2.0426712036
845,1.6906683445
846,2.1685152054
847,1.2630715370
848,2.3123006821
849,1.5751520395
850,1.4741495848
851,1.7567319870
852,2.3364820480
853,2.1484694481
854,1.8079051971
855,1.0019779205
856,1.3259975910
857,1.7207893133
858,1.4137182236
859,2.0455393791
860,1.8893420696
861,1.6037665606
862,1.7583984137
863,1.9429581165
864,1.7175209522
865,1.8018827438
866,1.9366949797
867,1.9799215794
868,1.7367088795
869,1.5734446049
870,1.6691851616
871,0.5529784560
872,1.9179333448
873,1.5622009039
874,1.9992682934
875,1.7047748566
876,1.7009406090
877,1.4914705753
878,1.9821629524
879,1.8844299316
880,1.9115021229
881,1.8337395191
882,2.2801423073
883,1.7671930790
884,1.8981437683
885,2.0201594830
886,1.7160789967
887,1.6563909054
888,2.5611419678
889,1.5464029312
890,0.6279504895
891,1.5017267466
892,0.6746878624
893,1.9344632626
894,1.8742828369
895,2.3288373947
896,1.2111196518
897,1.8285133839
898,1.5909881592
899,1.0720460415
900,1.8453795910
901,1.6987984180
902,1.7193108797
903,1.2030127048
904,2.1395001411
905,1.3345737457
906,1.7191200256
907,1.2634696960
908,1.4872524738
909,2.1129484177
910,1.8856097460
911,1.8025107384
912,1.4228901863
913,2.2837922573
914,1.6823451519
915,1.0085146427
916,2.1459741592
917,2.4724955559
918,2.1178810596
919,1.3094787598
920,1.9910730124
921,1.0842250586
922,2.5192086697
923,1.6397151947
924,1.1072297096
925,2.9733409882
926,2.3917388916
927,2.9067773819
928,1.2716485262
929,2.2851300240
930,1.9654536247
931,1.4860639572
932,1.7281266451
933,1.1790140867
934,1.9207972288
935,1.4425201416
936,1.6316280365
937,2.6076402664
938,1.5851728916
939,2.0892286301
940,2.1534681320
941,1.9850897789
942,2.6733536720
943,2.0945475101
944,1.8857022524
945,2.3286218643
946,3.0845441818
947,1.8027098179
948,1.9308462143
949,1.4395625591
950,1.0349221230
951,2.1117615700
952,2.6470024586
953,0.8927502632
954,1.1595239639
955,3.2085175514
956,1.2095799446
957,2.3312580585
958,2.3912484646
959,2.0666980743
960,1.5437142849
961,2.2455554008
962,1.8661298752
963,1.4372520447
964,2.5796241760
965,1.3684334755
966,2.2090709209
967,1.6429408789
968,1.3767329454
969,2.5016560555
970,2.7317419052
971,1.6040337086
972,1.4163887501
973,1.9153411388
974,1.6387588978
975,1.8140759468
976,1.6153545380
977,1.6508350372
978,1.5525289774
979,1.9614998102
980,1.7831634283
981,2.2785890102
982,1.2388420105
983,1.3877589703
984,2.0650281906
985,1.9292862415
986,1.7345590591
987,2.5309243202
988,2.9858012199
989,1.2062131166
990,2.1110029221
991,2.3146626949
992,0.9864496589
993,1.8372334242
994,1.1887385845
995,1.6655249596
996,2.2136678696
997,0.8763550520
998,1.8248414993
999,3.2277181149
1000,1.2384729385
1001,1.2426638603
1002,0.9766543508
1003,2.0182809830
1004,1.8617113829
1005,1.2928700447
1006,1.3996145725
1007,1.5994687080
1008,1.5211830139
1009,1.3820064068
1010,2.0597279072
1011,1.5411244631
1012,1.4813784361
1013,1.7971448898
1014,1.0689724684
1015,1.4866271019
1016,1.5069189072
1017,2.4844558239
1018,2.3146233559
1019,2.1298856735
1020,1.0112048388
1021,2.8930687904
1022,1.1914460659
1023,1.7300827503
1024,1.7763903141
1025,1.2899141312
1026,1.5673941374
1027,1.5931541920
1028,1.2090938091
1029,1.4070950747
1030,1.5512077808
1031,1.2271438837
1032,1.2526659966
1033,1.1103138924
1034,0.7569669485
1035,1.5862483978
1036,2.0122261047
1037,1.3410923481
1038,1.9030487537
1039,2.3465123177
1040,1.6296722889
1041,1.8837008476
1042,3.8143911362
1043,2.0297169685
1044,1.4284340143
1045,1.0048196316
1046,2.5144078732
1047,1.7311137915
1048,1.5559581518
1049,1.6135569811
1050,1.8379991055
1051,1.7550004721
1052,2.2274518013
1053,1.0532460213
1054,1.1447278261
1055,0.8562673330
1056,1.3593900204
1057,2.6074275970
1058,2.1502592564
1059,2.9267683029
1060,1.5607998371
1061,1.2276239395
1062,1.1641433239
1063,2.3822894096
1064,1.2571685314
1065,1.6209757328
1066,1.7476326227
1067,2.1407675743
1068,1.4047138691
1069,1.5315022469
1070,1.5455396175
1071,1.3393704891
1072,1.3177599907
1073,2.0970029831
1074,2.0025477409
1075,0.9397912025
1076,2.2330555916
1077,1.2220214605
1078,1.7211419344
1079,1.8288195133
1080,1.5245208740
1081,1.4262313843
1082,1.7488503456
1083,2.2573630810
1084,2.2201967239
1085,1.8894100189
1086,1.9276309013
1087,1.5000203848
1088,1.3008115292
1089,3.2642974854
1090,1.5981818438
1091,1.6509932280
1092,2.0251190662
1093,1.3191699982
1094,1.0888276100
1095,2.0316817760
1096,2.0546646118
1097,1.1035170555
1098,1.5473501682
1099,1.3202993870
1100,1.4918342829
1101,2.1658160686
1102,0.9299622774
1103,1.1930551529
1104,2.1117844582
1105,1.5841352940
1106,2.1279444695
1107,0.9388461113
1108,1.6010589600
1109,2.7930121422
1110,1.5566871166
1111,2.8442096710
1112,1.4673327208
1113,2.3310546875
1114,0.9624609351
1115,1.7488160133
1116,1.8085052967
1117,2.3417801857
1118,2.7851960659
1119,1.3218970299
1120,1.4972821474
1121,1.5954039097
1122,1.8339383602
1123,2.5005068779
1124,1.9468675852
1125,1.5531511307
1126,1.4346258640
1127,1.1695666313
1128,0.9925602674
1129,1.7346421480
1130,2.3400578499
1131,2.2236242294
1132,2.6905369759
1133,1.5427076817
1134,1.5682005882
1135,1.9792816639
1136,1.8781599998
1137,1.5895533562
1138,1.6131138802
1139,1.8284349442
1140,1.9793689251
1141,1.8199118376
1142,1.7332329750
1143,1.8867995739
1144,1.7164783478
1145,1.8303726912
1146,1.9209976196
1147,1.8902781010
1148,1.6688818932
1149,1.6181583405
1150,1.2220336199
1151,2.0199029446
1152,2.2725086212
1153,1.5185062885
1154,1.4271259308
1155,1.4225982428
1156,1.1826555729
1157,2.0573210716
1158,1.3392814398
1159,1.7648811340
1160,1.6663246155
1161,1.2808219194
1162,2.6076712608
1163,0.9927104712
1164,1.6670893431
1165,1.3111991882
1166,2.3222620487
1167,1.4406077862
1168,0.9349806905
1169,0.9664994478
1170,2.0844814777
1171,1.6761131287
1172,1.7608211040
1173,1.7177059650
1174,2.2511568069
1175,0.7911138535
1176,1.5595998764
1177,1.7095208168
1178,2.3432896137
1179,1.2611198425
1180,1.9826494455
1181,1.3141815662
1182,1.9059379101
1183,0.5899735689
1184,2.1922574043
1185,2.1494557858
1186,1.4644610882
1187,1.2626497746
1188,1.8808088303
1189,1.8268545866
1190,1.7803660631
1191,0.8130192757
1192,0.7710257173
1193,1.6485512257
1194,2.0877172947
1195,1.6585400105
1196,0.9702499509
1197,1.2822670937
1198,1.6387383938
1199,1.5439211130
1200,1.7002408504
1201,1.8866084814
1202,1.2274935246
1203,1.3694987297
1204,3.2030982971
1205,1.4942256212
1206,1.9437921047
1207,1.5125113726
1208,1.5505907536
1209,2.3325381279
1210,1.2513731718
1211,1.5352537632
1212,1.0255181789
1213,1.5202728510
1214,1.4707318544
1215,1.2911903858
1216,1.7621672153
1217,0.7691934705
1218,1.6739157438
1219,1.6781826019
1220,1.8383901119
1221,1.1067657471
1222,2.1981277466
1223,2.1197793484
1224,1.9262756109
1225,1.9433419704
1226,1.4545254707
1227,1.0089871883
1228,1.8700450659
1229,2.3084430695
1230,1.2037795782
1231,0.6542127132
1232,1.7765192986
1233,1.1918725967
1234,2.0181608200
1235,2.3274550438
1236,1.2540694475
1237,1.0108921528
1238,2.8944203854
1239,0.9998862743
1240,1.7297767401
1241,1.8620643616
1242,0.4145809710
1243,1.4964594841
1244,2.4092826843
1245,0.9893804789
1246,1.6964664459
1247,2.7398223877
1248,1.6942636967
1249,1.1402286291
1250,0.7161563635
1251,1.7341780663
1252,1.7597769499
1253,2.1421341896
1254,2.2122285366
1255,0.9407652617
1256,1.2799427509
1257,1.6993639469
1258,1.7231556177
1259,1.2110790014
1260,1.7687227726
1261,1.8623245955
1262,1.5892585516
1263,1.6105611324
1264,2.1916050911
1265,2.8805704117
1266,2.1127386093
1267,1.9236127138
1268,2.0075078011
1269,2.4355015755
1270,1.8487331867
1271,2.2783770561
1272,2.1829216480
1273,1.9956014156
1274,1.9360812902
1275,2.4314143658
1276,1.2275515795
1277,1.5834372044
1278,2.2573406696
1279,1.3997479677
1280,1.3870202303
1281,1.4732694626
1282,1.5811145306
1283,1.8693386316
1284,2.3245372772
1285,1.2289123535
1286,1.9669424295
1287,1.0715179443
1288,1.2276653051
1289,2.7113695145
1290,2.1773078442
1291,1.3689148426
1292,1.4247825146
1293,2.1298012733
1294,1.8943883181
1295,1.7240695953
1296,1.9301023483
1297,1.4812562466
1298,2.2358195782
1299,1.2246280909
1300,1.1631710529
1301,1.3149490356
1302,0.8088446856
1303,1.5267479420
1304,1.4833266735
1305,0.8428252935
1306,1.6524357796
1307,2.6707592010
1308,1.7038314342
1309,1.0205692053
1310,1.1194357872
1311,1.3083851337
1312,1.9307227135
1313,1.9448525906
1314,1.4204239845
1315,0.9389230609
1316,0.9478800893
1317,2.5805847645
1318,1.5445535183
1319,1.4878143072
1320,2.0535967350
1321,2.5742497444
1322,2.3355808258
1323,1.3455349207
1324,2.1627619267
1325,1.6460657120
1326,1.6974406242
1327,2.0351982117
1328,0.9132770896
1329,0.9563969374
1330,1.8308298588
1331,2.1505873203
1332,2.0976314545
1333,1.4002823830
1334,1.6152796745
1335,1.6651315689
1336,0.9994124770
1337,2.0737977028
1338,1.9929044247
1339,1.1754829884
1340,2.5639317036
1341,1.8410776854
1342,1.7067391872
1343,1.4642722607
1344,2.6957163811
1345,1.8984670639
1346,1.0080871582
1347,1.8507999182
1348,1.5709688663
1349,1.7162597179
1350,1.0617797375
1351,1.3547854424
1352,2.0052504539
1353,1.4701793194
1354,2.6140134335
1355,2.0164055824
1356,1.9302897453
1357,1.3859090805
1358,2.0347063541
1359,1.5352553129
1360,1.9141732454
1361,1.7265911102
1362,1.2621600628
1363,1.4036192894
1364,1.4046624899
1365,1.4781665802
1366,2.0797550678
1367,1.9888552427
1368,1.0108753443
1369,1.3921389580
1370,1.2109178305
1371,2.0899524689
1372,1.5513994694
1373,1.7236062288
1374,2.4670369625
1375,1.4229822159
1376,2.4543490410
1377,1.9605729580
1378,1.7117080688
1379,1.6274542809
1380,1.4439550638
1381,1.5101280212
1382,0.9863375425
1383,2.0554966927
1384,1.7985675335
1385,1.0042465925
1386,0.8250235319
1387,1.4316849709
1388,1.0991237164
1389,2.3913936615
1390,1.6338101625
1391,1.6005971432
1392,1.2461993694
1393,1.6769523621
1394,1.6360232830
1395,0.6617500186
1396,2.5739765167
1397,1.8019573689
1398,1.1430366039
1399,1.7235476971
1400,2.6263039112
1401,1.3228511810
1402,1.8855355978
1403,1.5750424862
1404,1.3048520088
1405,1.9128369093
1406,0.7885219455
1407,1.1098417044
1408,1.1782906055
1409,1.6045043468
1410,1.7344822884
1411,2.0170712471
1412,0.5411523581
1413,0.9705796242
1414,1.4533786774
1415,1.4174387455
1416,2.2874848843
1417,1.6050024033
1418,0.7027359009
1419,1.2045502663
1420,1.6830358505
1421,1.3116390705
1422,1.3253176212
1423,1.1757032871
1424,1.3697879314
1425,2.2432420254
1426,1.6396074295
1427,2.0101428032
1428,1.9123454094
1429,1.5108468533
1430,1.3548483849
1431,1.2854862213
1432,1.2528678179
1433,1.3579757214
1434,1.6982764006
1435,1.3500709534
1436,1.8729462624
1437,1.7900173664
1438,1.2494624853
1439,1.0445156097
1440,1.7554175854
1441,1.7742943764
1442,1.1298441887
1443,2.4232797623
1444,2.2387559414
1445,2.4434323311
1446,2.7109599113
1447,1.4449831247
1448,1.2794861794
1449,1.6290898323
1450,1.7628521919
1451,1.5051701069
1452,1.1328095198
1453,1.9665529728
1454,0.9944176674
1455,1.6938264370
1456,1.3037526608
1457,0.8864819407
1458,1.5846446753
1459,1.7018725872
1460,1.8896979094
1461,1.3722655773
1462,1.9152890444
1463,1.3804469109
1464,1.8896692991
1465,1.6325399876
1466,1.4728124142
1467,1.8514918089
1468,1.3290179968
1469,1.7831196785
1470,1.6651701927
1471,1.2293255329
1472,1.5771865845
1473,1.6245095730
1474,1.1496267319
1475,1.4738857746
1476,1.7659621239
1477,0.9364829659
1478,0.7459966540
1479,1.4506921768
1480,1.5037180185
1481,2.5123274326
1482,1.3230998516
1483,1.6342297792
1484,1.8757388592
1485,1.8911340237
1486,1.4088611603
1487,1.2667766809
1488,0.9936997890
1489,2.0748872757
1490,2.0978050232
1491,0.6506062150
1492,1.1089928150
1493,1.2288990021
1494,1.5814809799
1495,1.6818224192
1496,1.8094183207
1497,3.0867378712
1498,1.8439067602
