iteration,loss
138,3.6280736923
139,2.2289524078
140,4.9462614059
141,4.6012287140
142,4.9082074165
143,3.9854459763
144,3.2847747803
145,2.2703940868
146,3.8492896557
147,2.2530462742
148,2.9431457520
149,3.3056550026
150,2.7375674248
151,3.5892868042
152,3.5692822933
153,3.4992167950
154,3.9553048611
155,2.3396115303
156,3.8679327965
157,4.6835308075
158,4.0517034531
159,4.6373081207
160,1.9354228973
161,3.0843088627
162,3.0626173019
163,1.6646153927
164,2.9128665924
165,3.5128965378
166,3.4335045815
167,3.0999941826
168,2.7867288589
169,3.1688752174
170,3.7661459446
171,1.7219649553
172,2.8271832466
173,2.7470076084
174,3.6060562134
175,2.4114308357
176,2.1919047832
177,2.0473368168
178,2.2143206596
179,2.4516324997
180,3.2846646309
181,2.8512532711
182,3.9262075424
183,2.2735989094
184,2.9527349472
185,3.6832909584
186,4.6145930290
187,2.4873073101
188,2.4240388870
189,2.8324100971
190,2.3604335785
191,3.7274532318
192,2.4935312271
193,2.7415647507
194,3.7890882492
195,2.9442677498
196,3.8695864677
197,3.7692022324
198,3.0142960548
199,4.3605785370
200,2.5273072720
201,3.3169016838
202,4.0374774933
203,2.5565185547
204,1.8792765141
205,3.6275897026
206,3.2980237007
207,2.8311400414
208,3.9873569012
209,3.7061283588
210,2.9892458916
211,2.2400414944
212,1.6044744253
213,3.4773650169
214,2.7670207024
215,2.8160653114
216,3.0181546211
217,2.6554844379
218,2.8063414097
219,3.3589525223
220,2.1599125862
221,2.5132718086
222,2.7028555870
223,2.7371063232
224,2.2657530308
225,2.2793407440
226,3.4318046570
227,3.0479936600
228,2.7182295322
229,3.4828617573
230,2.6727058887
231,2.8591942787
232,2.5680353642
233,3.5060434341
234,3.0696284771
235,1.7519656420
236,2.6538271904
237,2.5809504986
238,3.4150953293
239,2.1768727303
240,2.4067482948
241,2.3051581383
242,2.2254655361
243,3.3962438107
244,3.8090910912
245,2.1116271019
246,1.6464579105
247,2.5705320835
248,4.5476703644
249,2.3752927780
250,2.8806965351
251,2.0732526779
252,3.0831859112
253,3.2627506256
254,1.9814355373
255,3.4832878113
256,3.0540390015
257,2.0864565372
258,1.6727144718
259,1.7153990269
260,2.6518058777
261,3.0221028328
262,3.0068323612
263,2.5390357971
264,1.7521895170
265,3.3646316528
266,2.6240742207
267,1.7800378799
268,2.2897288799
269,2.9229264259
270,2.8449172974
271,2.3965778351
272,2.0892078876
273,2.8362131119
274,1.3805373907
275,2.4517526627
276,2.0135400295
277,2.0633046627
278,2.1631865501
279,2.1990489960
280,2.3154280186
281,3.3145968914
282,2.6166284084
283,3.8155641556
284,2.0465512276
285,2.6343159676
286,2.2266993523
287,2.3453316689
288,1.7637319565
289,2.4408831596
290,2.8970012665
291,2.2588424683
292,1.7725260258
293,2.5465667248
294,1.9639608860
295,2.3528285027
296,1.2969520092
297,4.2507457733
298,1.7716288567
299,1.6282510757
300,1.3247162104
301,2.3012762070
302,3.2914795876
303,2.8942635059
304,2.1622045040
305,2.5061814785
306,2.4528148174
307,2.9293551445
308,3.1465380192
309,2.3572213650
310,3.0114743710
311,2.5193815231
312,2.9632389545
313,3.1263716221
314,1.1930269003
315,2.3318705559
316,2.6469287872
317,2.8126177788
318,1.2691916227
319,2.1147787571
320,2.7303729057
321,1.9353384972
322,2.7272644043
323,1.8535124063
324,2.2667105198
325,1.5907393694
326,2.2097606659
327,3.4555716515
328,2.6894834042
329,2.4664640427
330,1.8101842403
331,2.1796617508
332,2.4560155869
333,3.1394314766
334,2.4456386566
335,2.8593122959
336,1.5760482550
337,2.2048966885
338,1.6213995218
339,1.8860982656
340,1.6363797188
341,2.5692067146
342,2.9293003082
343,2.8026533127
344,2.9194831848
345,1.2525835037
346,1.6654397249
347,1.8580570221
348,2.1461057663
349,3.0514264107
350,1.7405381203
351,1.8944454193
352,2.3732728958
353,2.5813703537
354,3.2953462601
355,2.3530213833
356,2.3714966774
357,2.8415064812
358,1.5346498489
359,3.0847742558
360,2.4337391853
361,2.4827938080
362,1.6821677685
363,2.3689606190
364,1.5318861008
365,1.1958397627
366,2.2404987812
367,1.9731599092
368,3.0079150200
369,2.0230255127
370,1.5011029243
371,1.8071208000
372,2.5140581131
373,1.9578472376
374,2.4789733887
375,2.5661878586
376,1.7602072954
377,2.8039255142
378,2.0655035973
379,1.4574339390
380,2.5731768608
381,1.7657445669
382,2.5262813568
383,2.3679528236
384,1.8305606842
385,2.5488262177
386,2.6118097305
387,2.1575720310
388,1.7295749187
389,2.3028624058
390,2.1963877678
391,1.5697453022
392,3.1000967026
393,1.9220446348
394,2.5736749172
395,2.8284554482
396,2.3539383411
397,2.4870126247
398,1.4305927753
399,2.8841826916
400,2.5171346664
401,2.2815535069
402,1.1244876385
403,2.2657709122
404,2.6674623489
405,1.7709223032
406,2.1215600967
407,1.8470838070
408,2.2690520287
409,1.7189333439
410,1.0127359629
411,2.1427044868
412,2.1186056137
413,2.3432559967
414,2.1064956188
415,2.9165236950
416,2.6432564259
417,2.4032750130
418,1.9972760677
419,2.1233706474
420,2.1243534088
421,1.5782897472
422,1.8373770714
423,1.7153718472
424,1.6428482533
425,2.0867056847
426,2.0907473564
427,1.6762375832
428,3.4122161865
429,2.9588913918
430,1.7290117741
431,1.5034489632
432,2.6802873611
433,2.1654391289
434,1.7834078074
435,1.5691870451
436,2.9744906425
437,1.8044648170
438,1.5949549675
439,2.0485434532
440,1.0521714687
441,2.6024603844
442,1.8294949532
443,2.3314394951
444,2.2090861797
445,1.7521710396
446,2.7253952026
447,1.9300131798
448,2.1493463516
449,2.0318346024
450,2.0351557732
451,3.5142714977
452,2.5879573822
453,1.2695772648
454,2.6020846367
455,2.8334140778
456,2.1650061607
457,1.8234934807
458,2.9037876129
459,2.4618968964
460,1.8310881853
461,3.0374758244
462,1.8537104130
463,2.4676046371
464,2.1558687687
465,1.8268578053
466,2.4443552494
467,1.8322974443
468,2.3730113506
469,1.8336806297
470,2.5134525299
471,1.8544912338
472,2.3068180084
473,2.3358283043
474,2.1666460037
475,2.0481808186
476,2.6944150925
477,1.9998798370
478,2.3787126541
479,1.6504240036
480,1.5040415525
481,3.3446116447
482,1.5524921417
483,1.9120781422
484,2.2871739864
485,2.0151066780
486,2.6994028091
487,1.8380804062
488,1.6658294201
489,2.0726535320
490,2.5343337059
491,2.2889704704
492,1.8818407059
493,1.1922559738
494,2.1160528660
495,2.8665103912
496,4.1594347954
497,1.4755402803
498,1.9962999821
499,1.6056464911
500,2.0985603333
501,1.8839852810
502,2.4461064339
503,2.2557764053
504,1.6316856146
505,0.7121384144
506,2.4248671532
507,2.4241459370
508,3.0209026337
509,1.0492938757
510,2.6738736629
511,2.7947356701
512,3.4250800610
513,2.1320958138
514,2.4809417725
515,2.0682039261
516,2.7454741001
517,2.9225230217
518,1.9386788607
519,2.3356394768
520,2.3852372169
521,1.5970702171
522,2.2968051434
523,2.6248950958
524,1.2492493391
525,2.1622481346
526,2.0205667019
527,3.4048748016
528,2.6771183014
529,1.7455718517
530,2.4875197411
531,1.8711698055
532,1.5570234060
533,1.8651126623
534,2.4977951050
535,2.4970145226
536,2.0170805454
537,2.0734000206
538,2.2690629959
539,1.5179460049
540,2.0213367939
541,1.9286217690
542,2.2279140949
543,1.8074240685
544,1.5370126963
545,2.0749046803
546,2.3755970001
547,2.3343553543
548,1.5556097031
549,1.3827037811
550,1.4305170774
551,2.0097439289
552,2.3083376884
553,1.9761624336
554,1.8042738438
555,1.3309931755
556,1.9796773195
557,1.6996760368
558,1.3857920170
559,2.1070384979
560,1.9753650427
561,2.0927362442
562,2.4736011028
563,2.1864621639
564,1.5681210756
565,1.9894908667
566,1.7160204649
567,2.3156502247
568,1.7298866510
569,2.1370756626
570,1.8318705559
571,1.6427533627
572,1.3389071226
573,2.1652233601
574,2.1218094826
575,2.0164489746
576,1.6649312973
577,2.0834174156
578,1.4089741707
579,1.1845743656
580,1.7900708914
581,1.5565714836
582,1.7696812153
583,2.4659299850
584,0.7514775991
585,2.1905531883
586,1.8652193546
587,2.0236074924
588,2.1789302826
589,1.6498308182
590,1.4526906013
591,1.8130259514
592,2.2468299866
593,1.6262016296
594,2.6164121628
595,2.6493105888
596,2.1967854500
597,1.7719796896
598,2.2761099339
599,2.5854125023
600,1.3329266310
601,2.5962865353
602,1.8148181438
603,2.4945261478
604,2.4962267876
605,1.4549255371
606,1.7732949257
607,2.4183974266
608,1.4852817059
609,1.9650152922
610,1.9482753277
611,2.3337550163
612,2.3435120583
613,1.0400850773
614,2.0864429474
615,2.0721199512
616,2.3193063736
617,1.8842842579
618,2.1998615265
619,1.8020131588
620,1.5798741579
621,2.5997188091
622,1.5347166061
623,2.1190681458
624,2.6975169182
625,2.7137315273
626,2.0730984211
627,2.0191257000
628,2.5103833675
629,1.4664705992
630,1.7503814697
631,1.7201725245
632,2.2086577415
633,1.6780394316
634,2.9491736889
635,2.3616967201
636,1.8912553787
637,1.5213440657
638,2.6654083729
639,2.5806789398
640,2.6045360565
641,2.5089163780
642,2.0138006210
643,2.2549276352
644,2.0356900692
645,2.0458152294
646,2.0442707539
647,1.7087584734
648,1.2846934795
649,1.8348145485
650,2.5397546291
651,2.1398658752
652,1.6937249899
653,2.4163010120
654,2.2304058075
655,2.3658094406
656,1.4442477226
657,2.0128486156
658,1.6759853363
659,2.2181646824
660,1.5777729750
661,2.0295784473
662,1.4385287762
663,3.0017948151
664,1.4912750721
665,1.9235632420
666,2.3471624851
667,1.7845419645
668,2.4424214363
669,1.6530730724
670,2.1068923473
671,1.6685016155
672,1.3531925678
673,2.6659173965
674,1.6337502003
675,2.4128909111
676,2.1422393322
677,2.6195056438
678,1.8192975521
679,1.9803857803
680,1.8878405094
681,2.6218173504
682,2.2820987701
683,1.3580154181
684,1.5948731899
685,1.9428288937
686,1.6765191555
687,1.6407955885
688,2.3058216572
689,2.2175557613
690,1.3401656151
691,1.7342430353
692,2.3635349274
693,1.9128351212
694,1.7809815407
695,3.0668504238
696,1.9294047356
697,1.8220254183
698,1.7285469770
699,1.5829231739
700,1.7520158291
701,1.8799962997
702,2.9441452026
703,1.4617998600
704,2.2057914734
705,1.7156569958
706,1.3900755644
707,2.3229675293
708,2.6438748837
709,2.4554934502
710,0.7420594692
711,1.4529726505
712,2.1665976048
713,1.7034208775
714,1.5911562443
715,1.9900288582
716,1.3243504763
717,2.3068568707
718,2.1821384430
719,2.2958054543
720,1.9016171694
721,1.9944539070
722,2.3376152515
723,1.8721419573
724,2.2106227875
725,1.5732092857
726,1.2939338684
727,2.3900146484
728,2.3006038666
729,1.8445845842
730,2.3183503151
731,1.3739435673
732,2.0438687801
733,2.0661597252
734,2.1176452637
735,3.2455143929
736,2.3195924759
737,1.9524357319
738,2.4790661335
739,1.6806311607
740,2.0115692616
741,1.6599698067
742,2.1096296310
743,1.9047936201
744,2.2983641624
745,1.7897374630
746,1.7514216900
747,1.7691249847
748,1.7424560785
749,1.3224498034
750,1.7034740448
751,1.5193145275
752,1.6394042969
753,1.0483846664
754,1.8140213490
755,2.4238629341
756,1.5043538809
757,2.8235101700
758,1.4359110594
759,1.4509193897
760,1.3291592598
761,1.5586973429
762,1.8026221991
763,2.3972930908
764,2.8424546719
765,2.0157592297
766,1.8907132149
767,1.4640326500
768,1.0389744043
769,2.3467807770
770,1.7686103582
771,1.5542006493
772,1.1972692013
773,2.7581524849
774,1.3136003017
775,1.1039748192
776,1.7895295620
777,1.3005137444
778,2.3401887417
779,1.2591499090
780,1.9163000584
781,2.2175319195
782,1.8892817497
783,1.8628618717
784,2.1085855961
785,2.2411828041
786,1.9762269258
787,1.7521730661
788,1.6644444466
789,1.7841322422
790,1.9219536781
791,1.6961796284
792,2.5120384693
793,2.0258040428
794,1.4290816784
795,1.9440383911
796,1.2084417343
797,2.1621189117
798,2.6716017723
799,1.7808390856
800,1.7617094517
801,1.3092492819
802,1.9829785824
803,1.7230135202
804,1.6366997957
805,1.9421327114
806,2.0884597301
807,2.2520263195
808,1.9577126503
809,1.7068548203
810,1.4478020668
811,1.2690542936
812,2.6989722252
813,1.6871066093
814,2.0957136154
815,1.1704649925
816,1.2134497166
817,0.9858489037
818,2.2023611069
819,2.1585516930
820,2.9036560059
821,1.4907141924
822,1.8347890377
823,2.9897632599
824,1.3987427950
825,1.9375631809
826,1.5270925760
827,1.5032582283
828,1.4201334715
829,2.2738280296
830,2.7384505272
831,1.3186707497
832,2.5272488594
833,2.5343265533
834,1.6598098278
835,1.6229039431
836,1.9173591137
837,1.8786296844
838,2.4007923603
839,2.4243354797
840,1.0293602943
841,1.7850300074
842,2.0345160961
843,1.3654670715
844,2.0184204578
845,1.6968170404
846,2.2336657047
847,1.2045165300
848,2.1158018112
849,1.5683020353
850,1.4882485867
851,1.8131588697
852,2.2821865082
853,2.0974678993
854,1.8015856743
855,1.0045783520
856,1.3244922161
857,1.7160998583
858,1.3742847443
859,2.2700626850
860,1.8062810898
861,1.7529337406
862,1.6091647148
863,2.0767023563
864,1.7900285721
865,1.8326964378
866,1.8167014122
867,1.9314589500
868,1.8238015175
869,1.7130897045
870,1.7270762920
871,0.5856002569
872,1.8956487179
873,1.5953277349
874,1.9536827803
875,1.7990801334
876,1.6895482540
877,1.4555213451
878,1.9459996223
879,1.6939998865
880,1.9784255028
881,1.8765274286
882,2.1651473045
883,1.6073120832
884,1.8121980429
885,1.9755563736
886,1.6194329262
887,1.6009957790
888,2.4197037220
889,1.5739347935
890,0.6212016940
891,1.4544466734
892,0.6624729037
893,1.9930529594
894,1.8797914982
895,2.3035178185
896,1.1652379036
897,1.8527424335
898,1.6332751513
899,1.0264039040
900,1.6897139549
901,1.5862587690
902,1.7902039289
903,1.2508956194
904,2.2540054321
905,1.3264104128
906,1.7019522190
907,1.1447288990
908,1.5779670477
909,2.1359810829
910,1.9048713446
911,1.8549014330
912,1.3433020115
913,2.3213546276
914,1.5492939949
915,0.9802678823
916,2.1736478806
917,2.5103132725
918,2.1239275932
919,1.3368293047
920,2.1186323166
921,1.1551995277
922,2.5678503513
923,1.5505993366
924,1.0904507637
925,2.9685282707
926,2.2682673931
927,2.7100563049
928,1.2498729229
929,2.3064107895
930,1.8834315538
931,1.4364933968
932,1.7466448545
933,1.2888962030
934,1.8222846985
935,1.4742491245
936,1.5906866789
937,2.5242767334
938,1.6078648567
939,1.9813063145
940,2.1726040840
941,2.0900080204
942,2.6273498535
943,2.0121984482
944,1.7867401838
945,2.4021430016
946,3.0519635677
947,1.7483413219
948,2.0283446312
949,1.3723715544
950,1.2205373049
951,2.0468888283
952,2.5747318268
953,0.8183088303
954,1.1586313248
955,3.1792438030
956,1.3378853798
957,2.3194484711
958,2.3732070923
959,2.0925836563
960,1.5800015926
961,2.2335376740
962,1.8448836803
963,1.3660640717
964,2.5381128788
965,1.3656938076
966,2.1895122528
967,1.6731756926
968,1.4315421581
969,2.4323589802
970,2.8620698452
971,1.6964157820
972,1.3177947998
973,1.9050215483
974,1.6405988932
975,1.7060197592
976,1.5625870228
977,1.6333945990
978,1.4821751118
979,1.8579216003
980,1.7830760479
981,2.2580263615
982,1.2431962490
983,1.4250820875
984,2.0901460648
985,1.8226712942
986,1.6950675249
987,2.4443593025
988,2.8977208138
989,1.1197211742
990,2.0171730518
991,2.3274331093
992,1.0990378857
993,1.9082616568
994,1.2131810188
995,1.6598982811
996,2.2009520531
997,0.9033871889
998,1.7977471352
999,3.2135901451
1000,1.1932189465
1001,1.2837061882
1002,0.9963001013
1003,2.0024936199
1004,1.8402000666
1005,1.2951487303
1006,1.4784512520
1007,1.5856609344
1008,1.5604269505
1009,1.3454051018
1010,2.0102696419
1011,1.5477755070
1012,1.5804150105
1013,1.8039104939
1014,1.1045374870
1015,1.4744586945
1016,1.4866642952
1017,2.5144510269
1018,2.4566788673
1019,2.1616020203
1020,0.9479123354
1021,2.7071108818
1022,1.2042546272
1023,1.7699112892
1024,1.7155375481
1025,1.2325179577
1026,1.5255732536
1027,1.7140197754
1028,1.1578304768
1029,1.4207198620
1030,1.5862963200
1031,1.2805627584
1032,1.1561298370
1033,1.1110967398
1034,0.7426921129
1035,1.5281137228
1036,1.9888079166
1037,1.3334105015
1038,1.8752498627
1039,2.4504966736
1040,1.5578925610
1041,1.8177084923
1042,3.8461322784
1043,1.9375326633
1044,1.4007490873
1045,1.1147195101
1046,2.3788015842
1047,1.8257820606
1048,1.6952950954
1049,1.5275976658
1050,1.7631609440
1051,1.7941594124
1052,2.0532135963
1053,1.0906556845
1054,1.2240557671
1055,0.8878208995
1056,1.2878549099
1057,2.6132588387
1058,2.1764943600
1059,3.1432142258
1060,1.4143319130
1061,1.3350194693
1062,1.1396545172
1063,2.4574699402
1064,1.2376496792
1065,1.6731582880
1066,1.8789172173
1067,2.0061061382
1068,1.3875191212
1069,1.6401329041
1070,1.5572477579
1071,1.3089135885
1072,1.2971608639
1073,2.0524635315
1074,2.1403687000
1075,0.9956427217
1076,2.0897569656
1077,1.1872534752
1078,1.5558747053
1079,1.8765308857
1080,1.4913759232
1081,1.4664199352
1082,1.6127784252
1083,2.2979581356
1084,2.2147974968
1085,1.8478711843
1086,2.0090615749
1087,1.5812500715
1088,1.2471724749
1089,3.3194632530
1090,1.5754215717
1091,1.5329113007
1092,1.9696667194
1093,1.3636965752
1094,1.0354082584
1095,2.1089439392
1096,2.1104846001
1097,1.1267635822
1098,1.5917443037
1099,1.2986289263
1100,1.5198795795
1101,2.2233099937
1102,0.9948499203
1103,1.0857702494
1104,2.2244172096
1105,1.6384840012
1106,2.0547962189
1107,0.9871824384
1108,1.5590600967
1109,2.8132379055
1110,1.4990155697
1111,2.7617640495
1112,1.3826444149
1113,2.2770185471
1114,0.9960320592
1115,1.6950194836
1116,1.8517745733
1117,2.3123960495
1118,2.6022663116
1119,1.2758281231
1120,1.5693690777
1121,1.6142005920
1122,1.9860225916
1123,2.5712425709
1124,2.0143783092
1125,1.5459370613
1126,1.4181283712
1127,1.1382913589
1128,0.9407970905
1129,1.6757566929
1130,2.1933186054
1131,2.0632605553
1132,2.8057303429
1133,1.5890783072
1134,1.5683181286
1135,1.8389981985
1136,1.8965401649
1137,1.5057036877
1138,1.5463964939
1139,1.7773925066
1140,1.9551265240
1141,1.7824412584
1142,1.6983723640
1143,1.8027061224
1144,1.8362662792
1145,1.7291105986
1146,1.8622264862
1147,1.8968554735
1148,1.6530147791
1149,1.5212393999
1150,1.1246154308
1151,1.9838993549
1152,2.2472805977
1153,1.5515308380
1154,1.4826165438
1155,1.4103360176
1156,1.1551984549
1157,2.1263499260
1158,1.3749057055
1159,1.7788338661
1160,1.5898396969
1161,1.2702285051
1162,2.5624246597
1163,1.0425341129
1164,1.7346915007
1165,1.3367350101
1166,2.4774634838
1167,1.3766226768
1168,0.8848156333
1169,0.9657772779
1170,2.0557856560
1171,1.6755095720
1172,1.6465022564
1173,1.7472047806
1174,2.4405050278
1175,0.8332268596
1176,1.6288787127
1177,1.7119530439
1178,2.2985639572
1179,1.1597683430
1180,1.9831596613
1181,1.3110231161
1182,1.9259670973
1183,0.6183783412
1184,2.0757000446
1185,2.0474948883
1186,1.4165719748
1187,1.2828084230
1188,1.8565491438
1189,1.8274973631
1190,1.8348790407
1191,0.7782088518
1192,0.6838542223
1193,1.6348201036
1194,2.1069574356
1195,1.5515758991
1196,0.9313408136
1197,1.2123179436
1198,1.6067066193
1199,1.5693993568
1200,1.5817697048
1201,1.9211500883
1202,1.3062119484
1203,1.3765366077
1204,3.2278695107
1205,1.4162395000
1206,1.9372552633
1207,1.4853845835
1208,1.5467970371
1209,2.3852691650
1210,1.2224051952
1211,1.4808762074
1212,1.0721889734
1213,1.4602615833
1214,1.5821995735
1215,1.3643885851
1216,1.6750323772
1217,0.7433763742
1218,1.5355736017
1219,1.6880049706
1220,1.8950304985
1221,1.0609576702
1222,2.1586184502
1223,2.1193466187
1224,1.9295042753
1225,1.7323980331
1226,1.5282918215
1227,1.0787348747
1228,1.8545811176
1229,2.2452108860
1230,1.2656137943
1231,0.6549047232
1232,1.7752068043
1233,1.2514734268
1234,2.0172224045
1235,2.3912558556
1236,1.2637988329
1237,1.0867302418
1238,2.7894096375
1239,0.9511967897
1240,1.6770272255
1241,1.9315900803
1242,0.3906289935
1243,1.3742859364
1244,2.3947396278
1245,1.0919835567
1246,1.5904052258
1247,2.7617039680
1248,1.7187678814
1249,1.0548026562
1250,0.6959414482
1251,1.6587910652
1252,1.7422235012
1253,2.0946645737
1254,1.9716713428
1255,1.0540781021
1256,1.3595358133
1257,1.6478142738
1258,1.6660801172
1259,1.3162460327
1260,1.6906101704
1261,1.9153170586
1262,1.5668635368
1263,1.6493684053
1264,2.2985882759
1265,3.0363054276
1266,2.1429409981
1267,2.0239708424
1268,1.9253385067
1269,2.4051480293
1270,1.8040421009
1271,2.2862389088
1272,2.2104012966
1273,1.9425609112
1274,1.7899684906
1275,2.4852607250
1276,1.2180080414
1277,1.6365516186
1278,2.4262757301
1279,1.2702734470
1280,1.3734716177
1281,1.3525803089
1282,1.4731462002
1283,1.8223040104
1284,2.3329291344
1285,1.2091525793
1286,1.8491976261
1287,1.2218168974
1288,1.2132501602
1289,2.7311401367
1290,2.2353646755
1291,1.4660482407
1292,1.4061613083
1293,2.1080503464
1294,1.8510633707
1295,1.7611403465
1296,1.8715698719
1297,1.5440773964
1298,2.1429243088
1299,1.2395784855
1300,1.1591976881
1301,1.2221150398
1302,0.8727133870
1303,1.5895091295
1304,1.4518039227
1305,0.8693136573
1306,1.8098586798
1307,2.8021326065
1308,1.7852435112
1309,0.9792208672
1310,1.0995818377
1311,1.3373552561
1312,1.9609086514
1313,1.8765947819
1314,1.2559481859
1315,0.9969712496
1316,0.9073723555
1317,2.5934309959
1318,1.5265139341
1319,1.4804743528
1320,2.0592806339
1321,2.6110203266
1322,2.4974131584
1323,1.3770644665
1324,2.1820189953
1325,1.6920840740
1326,1.7188370228
1327,1.9419227839
1328,0.9569395185
1329,1.0314201117
1330,1.9494359493
1331,2.1866068840
1332,2.2092046738
1333,1.3760051727
1334,1.6671069860
1335,1.7151615620
1336,1.0203411579
1337,2.1165637970
1338,2.1546211243
1339,1.2116436958
1340,2.6056082249
1341,1.9251471758
1342,1.6794607639
1343,1.5128996372
1344,2.7667064667
1345,1.8173224926
1346,0.9544224739
1347,1.9290280342
1348,1.5632386208
1349,1.5761685371
1350,1.1304812431
1351,1.3217986822
1352,1.8727296591
1353,1.5511568785
1354,2.7436378002
1355,1.9469609261
1356,1.9054923058
1357,1.3694272041
1358,2.1286072731
1359,1.4797250032
1360,2.1388683319
1361,1.7486318350
1362,1.3222000599
1363,1.3094552755
1364,1.3895754814
1365,1.4370718002
1366,1.9657336473
1367,2.0319170952
1368,1.0126905441
1369,1.5831822157
1370,1.2610814571
1371,2.2212510109
1372,1.6976220608
1373,1.7785326242
1374,2.5989565849
1375,1.5767376423
1376,2.5056495667
1377,1.9305528402
1378,1.7310018539
1379,1.7037146091
1380,1.3924081326
1381,1.4117119312
1382,0.9610298872
1383,2.0480730534
1384,1.7267229557
1385,0.9961020947
1386,0.8333813548
1387,1.4619860649
1388,1.0915254354
1389,2.4568586349
1390,1.6608196497
1391,1.6141077280
1392,1.2701683044
1393,1.7391026020
1394,1.7676820755
1395,0.6319415569
1396,2.5091466904
1397,1.7938443422
1398,1.2168619633
1399,1.6520478725
1400,2.7419023514
1401,1.2689918280
1402,1.8897556067
1403,1.6041140556
1404,1.2884721756
1405,1.6350238323
1406,0.7403317690
1407,1.1258221865
1408,1.1377402544
1409,1.6317068338
1410,1.8433251381
1411,2.0456123352
1412,0.5065501928
1413,0.9510056376
1414,1.5729410648
1415,1.4901655912
1416,2.4542942047
1417,1.5283905268
1418,0.7478432059
1419,1.2313020229
1420,1.6661236286
1421,1.2693278790
1422,1.3069146872
1423,1.2609350681
1424,1.2642298937
1425,2.2744507790
1426,1.5602099895
1427,2.1833195686
1428,2.1427402496
1429,1.4844751358
1430,1.3174986839
1431,1.2132685184
1432,1.2187582254
1433,1.4067943096
1434,1.6186314821
1435,1.3040388823
1436,1.7121024132
1437,1.7692710161
1438,1.3050525188
1439,1.0153994560
1440,1.6317546368
1441,1.6586327553
1442,1.1335774660
1443,2.3077366352
1444,2.0200371742
1445,2.3617310524
1446,2.4925079346
1447,1.4743447304
1448,1.2096617222
1449,1.5646040440
1450,1.8257474899
1451,1.3592187166
1452,1.2233848572
1453,1.8650889397
1454,0.9647452831
1455,1.6316918135
1456,1.2708854675
1457,0.8418387175
1458,1.4723103046
1459,1.5934649706
1460,1.9598351717
1461,1.3520498276
1462,1.7626773119
1463,1.3749923706
1464,1.8561146259
1465,1.5853611231
1466,1.4435368776
1467,1.8690543175
1468,1.3827764988
1469,1.6946966648
1470,1.6351397038
1471,1.1107633114
1472,1.5770225525
1473,1.5887796879
1474,1.1493806839
1475,1.3159363270
1476,1.9342907667
1477,0.9914414287
1478,0.6978823543
1479,1.5900733471
1480,1.6198518276
1481,2.4035458565
1482,1.3930349350
1483,1.4765677452
1484,1.9944033623
1485,1.8076598644
1486,1.4206516743
1487,1.1635206938
1488,0.8795346022
1489,2.1109490395
1490,2.0842936039
1491,0.5825667977
1492,1.1351456642
1493,1.1952040195
1494,1.5666267872
1495,1.7511292696
1496,1.9177131653
1497,2.8021426201
1498,1.8091613054
